b_0,b_1,theta_00,theta_01,theta_10,theta_11,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_10,sigma_sqrd_11
1.0230176661056043,2.840498481387899,0.4787291697606148,0.10272850170389225,0.10272850170389225,0.3059087214613088,1.0106656292922822,-0.0,-0.0,3.9962102144717933
0.9805477165615126,3.0285486695354162,0.5119358621052338,0.10304501983180045,0.10304501983180045,0.30112366290109605,1.0092103844987739,-0.0,-0.0,4.015937883199808
1.0318736763528376,3.018368604126543,0.489630201475331,0.0952736574550675,0.0952736574550675,0.3188714951696047,1.0089042155012315,-0.0,-0.0,4.015280656752078
1.0001243773415553,2.955035543688325,0.5200343052573826,0.0958190249366566,0.0958190249366566,0.2813022930965091,1.0109548682052263,0.0,0.0,4.008121549924836
0.980188723295884,3.1023022122495845,0.4609836878874214,0.09084437647443654,0.09084437647443654,0.3222113853458322,1.010560081751412,0.0,0.0,4.048508787327888
0.9943417655500189,2.9973271787318607,0.5071868678442037,0.09322652865476616,0.09322652865476616,0.28674378339070056,1.0180959853196563,-0.0,-0.0,4.027753710335464
1.0061659794765228,3.0028650665484085,0.4865135224838913,0.09586556971988974,0.09586556971988974,0.2961536693610636,1.0087305855305613,0.0,0.0,4.038892282448609
0.9625164246208379,3.20121727355032,0.4958731340022681,0.0980830286781508,0.0980830286781508,0.30030651907846295,1.0103824129952228,-0.0,-0.0,4.0110965504820655
0.9880098194715761,3.0014980285269006,0.49958295704945765,0.09969430875838467,0.09969430875838467,0.2927872979141456,1.0025971450554603,-0.0,-0.0,4.030281957356463
1.0067962096790397,3.025854618077805,0.5048072316115547,0.0949312561231356,0.0949312561231356,0.3092260952884491,1.005753485622884,0.0,0.0,4.016856331004339
0.9630858924879344,2.980794259711936,0.4888340871456834,0.09698504621602314,0.09698504621602314,0.29254776623102613,1.0056817720657745,0.0,0.0,4.013321043829504
1.118681633817321,2.77626266288309,0.4974618391571725,0.10172249795520694,0.10172249795520694,0.29747247716461483,1.0099686515275774,-0.0,-0.0,4.01937831749227
