b_0,b_1,b_2,theta_00,theta_01,theta_02,theta_10,theta_11,theta_12,theta_20,theta_21,theta_22,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_02,sigma_sqrd_10,sigma_sqrd_11,sigma_sqrd_12,sigma_sqrd_20,sigma_sqrd_21,sigma_sqrd_22
0.0025458522387513194,0.9989123186621081,2.9990316834333344,0.4975878297547295,0.09530397378978825,0.2003487693964158,0.09530397378978825,0.48581411788733625,0.07413709023404622,0.2003487693964158,0.07413709023404622,0.4986034077902878,0.0010272240534623545,-0.0,0.0,-0.0,0.001068201354221588,0.0,0.0,0.0,0.0010029557554899374
-0.0021617369174920203,1.002174188541765,2.9996119989789305,0.4833468732397544,0.09039303286310521,0.21958290005838904,0.09039303286310521,0.5080442292223674,0.10919874702523005,0.21958290005838904,0.10919874702523005,0.507415019345806,0.0011407352230616028,0.0,0.0,0.0,0.0009915801735609965,0.0,0.0,0.0,0.001064599205628266
-0.0016431200977461747,1.001010927891083,3.0010007200042037,0.4884596245825901,0.09165471882928825,0.20556240469747106,0.09165471882928825,0.49941466657391265,0.09695683532814744,0.20556240469747106,0.09695683532814744,0.4932484659568376,0.0010102650527352725,0.0,0.0,0.0,0.0009893658294495018,0.0,0.0,0.0,0.0009370968891374393
0.0014434455614828223,0.9989787319258051,2.9983653256978022,0.49934981486746416,0.10700254700437678,0.19427776787168902,0.10700254700437678,0.5019821221951877,0.08672694410027759,0.19427776787168902,0.08672694410027759,0.4899512152795347,0.0010051292866233132,-0.0,0.0,-0.0,0.0010588302237309727,0.0,0.0,0.0,0.0009701364368898653
0.0006119542031973153,1.0009130384595093,2.999176519279711,0.5135430175116728,0.1105739237520935,0.20225727871687413,0.1105739237520935,0.5110901559043018,0.09557554113588884,0.20225727871687413,0.09557554113588884,0.4811451682887614,0.0010035807916029282,0.0,0.0,0.0,0.001027026837312546,-0.0,0.0,-0.0,0.001085665280707793
-0.0008044146284030014,1.002585957141266,2.9981945921044666,0.5042440114987233,0.10670649974854282,0.20437544770568386,0.10670649974854282,0.5191344939892352,0.10097618633762798,0.20437544770568386,0.10097618633762798,0.4843805485064775,0.000975563915128926,-0.0,0.0,-0.0,0.0010493430856253485,-0.0,0.0,-0.0,0.000986697616801683
-0.0006436013796296647,0.998989364683517,2.9988224773306786,0.4531695960230565,0.09017350791369569,0.18485431707668282,0.09017350791369569,0.49018800805162827,0.10238551927479919,0.18485431707668282,0.10238551927479919,0.49613807798611986,0.0009724292502907258,-0.0,0.0,-0.0,0.0010331605997031916,0.0,0.0,0.0,0.0009609219121429976
0.0003149755988286915,0.9998828019653497,2.9980490051422373,0.4623689572598727,0.08918813270226109,0.21157324667941746,0.08918813270226109,0.5238718115654827,0.08488673184142326,0.21157324667941746,0.08488673184142326,0.4763568082520966,0.0010242039193114859,0.0,0.0,0.0,0.0010604065349023347,0.0,0.0,0.0,0.001042053557885064
-0.0005097233328155107,0.9992852729035651,3.0000202193847962,0.47576877070506035,0.10524061299717576,0.20693942065304227,0.10524061299717576,0.5013090026147432,0.0910082986662045,0.20693942065304227,0.0910082986662045,0.5445030955835489,0.0010286900737895375,0.0,0.0,0.0,0.0009938239505931819,0.0,0.0,0.0,0.001001565108714677
0.00047105631315708135,1.0009012348716138,2.999803496739551,0.5185827566330268,0.1067496583252349,0.20872187462723263,0.1067496583252349,0.5210495079348594,0.12033827210747841,0.20872187462723263,0.12033827210747841,0.4961062594165282,0.0010267905371653863,0.0,0.0,0.0,0.000988897675849491,0.0,0.0,0.0,0.0009896367093497455
0.0009152660049003606,1.0014111689880227,2.998049984616222,0.5026330044229899,0.10166635908136415,0.2068271187640911,0.10166635908136415,0.495344353437463,0.09335298986949793,0.2068271187640911,0.09335298986949793,0.4989022835312304,0.0010001857693882736,-0.0,0.0,-0.0,0.0010808657952662071,0.0,0.0,0.0,0.0010620927093411459
-0.0006282236289248827,1.0011339025812307,3.001214478920587,0.5227511581879408,0.08440820631751364,0.21573543125713662,0.08440820631751364,0.49882670037064425,0.09157775924689812,0.21573543125713662,0.09157775924689812,0.49176942448861716,0.000963681101886751,0.0,0.0,0.0,0.0010363743854406736,0.0,0.0,0.0,0.0009343104069879356
-0.0017391205187596587,0.9988834808945111,3.0011508247248146,0.5008578753916346,0.09780839091543006,0.21115435001354724,0.09780839091543006,0.5039037905491659,0.0964673002501206,0.21115435001354724,0.0964673002501206,0.49141260946013876,0.001053359529627919,0.0,0.0,0.0,0.001047614246899022,0.0,0.0,0.0,0.00106149136114288
0.00207595917450379,0.9996845028967668,2.9996025284548105,0.5046315094976083,0.09314608873903638,0.2015611904119628,0.09314608873903638,0.5043483671800515,0.07770939047347382,0.2015611904119628,0.07770939047347382,0.4791494007815873,0.001012606137824087,0.0,0.0,0.0,0.0010051975903938699,0.0,0.0,0.0,0.000997812564496146
-0.0008712446029354572,1.0019538833935682,2.9983388887687985,0.5132013666578263,0.09523196160869235,0.18205974301201036,0.09523196160869235,0.4796114568528841,0.08921118883605358,0.18205974301201036,0.08921118883605358,0.5068484256541629,0.000984235877862224,0.0,0.0,0.0,0.0010764629424278645,0.0,0.0,0.0,0.000951800467721823
0.0014634229804660218,0.9999602527421573,2.998318458160091,0.4782862613912483,0.09850703785843123,0.18792568278922833,0.09850703785843123,0.49911928136876954,0.10686602763846767,0.18792568278922833,0.10686602763846767,0.4947121306251743,0.0010935026188981696,0.0,0.0,0.0,0.001027129509416447,0.0,0.0,0.0,0.0010270439278125447
-0.0007673021422603063,1.000306833259279,3.0006836454661676,0.49270188278777566,0.09590355368126349,0.19149084367937014,0.09590355368126349,0.4914410781515407,0.09636589824236765,0.19149084367937014,0.09636589824236765,0.49562759857294225,0.0009909690345632869,0.0,0.0,0.0,0.0009035269156439696,0.0,0.0,0.0,0.0009996790754310688
-0.0010474848719944701,0.9986734598556473,3.0016747127101655,0.5087238708989354,0.10190218720308167,0.198322543211705,0.10190218720308167,0.5221719683631149,0.11019859788169592,0.198322543211705,0.11019859788169592,0.49372496612370265,0.0010090220286020513,0.0,-0.0,0.0,0.0009774581293562111,0.0,-0.0,0.0,0.0010968056354463457
0.0007741351206826447,0.9999226378010525,2.998978607168804,0.5110127499044781,0.11129249312148498,0.1968697790018161,0.11129249312148498,0.4959879059326498,0.08403320153514368,0.1968697790018161,0.08403320153514368,0.5041089042403357,0.0010547091060730527,0.0,0.0,0.0,0.000962059793929127,0.0,0.0,0.0,0.0009558130946533775
0.000475529294942278,1.0015327330034318,2.9980530274107564,0.5144201976198178,0.08946082654855696,0.17200557260966806,0.08946082654855696,0.5067816623764327,0.08570022748436978,0.17200557260966806,0.08570022748436978,0.4815720230550439,0.0010590938595804126,0.0,0.0,0.0,0.0009940491960415934,-0.0,0.0,-0.0,0.0010005617248446078
0.0015135431663542392,0.9993750304721865,2.9986868889749,0.4956681366568886,0.10186571600471508,0.20751001516474452,0.10186571600471508,0.4921655061216479,0.10309775627786122,0.20751001516474452,0.10309775627786122,0.536261924576487,0.001014875838581712,-0.0,-0.0,-0.0,0.0010003119708201639,-0.0,-0.0,-0.0,0.0009470137861229392
-0.0016001371624343814,1.0001930909049792,3.00262830315089,0.5169666476944623,0.10727096150240381,0.18868936646098428,0.10727096150240381,0.5188760382498224,0.09393209460408469,0.18868936646098428,0.09393209460408469,0.5052987961865407,0.0009587761961511935,-0.0,0.0,-0.0,0.001041776225152215,0.0,0.0,0.0,0.0009223526739861514
0.0006130703599307784,1.001270689182512,2.9994888085360993,0.5006259046872981,0.09862699239216184,0.18616739190227055,0.09862699239216184,0.4902340939323911,0.10693486038718394,0.18616739190227055,0.10693486038718394,0.4804568827422043,0.001067069386099444,0.0,0.0,0.0,0.0010119285732103618,-0.0,0.0,-0.0,0.001015999224829923
-0.002503979629053697,1.0008026445448712,3.003741194562506,0.5221691365117767,0.10385186849722819,0.212960578356796,0.10385186849722819,0.5275656625374451,0.09535794338526263,0.212960578356796,0.09535794338526263,0.48907487038740727,0.0010446161962441123,0.0,0.0,0.0,0.0010143619794459175,0.0,0.0,0.0,0.0011153695701738458
0.0003910842177438142,0.9987186163830626,3.0018019056267278,0.49087657545775987,0.12749217489453407,0.23212923682382194,0.12749217489453407,0.4969728510811034,0.1245743343411615,0.23212923682382194,0.1245743343411615,0.517129263974462,0.001022526138897423,-0.0,0.0,-0.0,0.0010346017947736156,0.0,0.0,0.0,0.0010216740371555566
0.0005081706715548602,1.0003221387317616,3.0004995030006585,0.5267017321367091,0.08800619612730157,0.21616289816815926,0.08800619612730157,0.49011747963006275,0.09528255050679417,0.21616289816815926,0.09528255050679417,0.5006523683805042,0.0009766900210943369,-0.0,0.0,-0.0,0.0010550468176433046,0.0,0.0,0.0,0.0010299269496520697
0.003254125039251273,1.0005337786600026,2.9969641277923684,0.4991784527237129,0.07815217407295746,0.19625782285018523,0.07815217407295746,0.49343083649526903,0.09874752147646326,0.19625782285018523,0.09874752147646326,0.5046165957929949,0.0010224416012455599,0.0,0.0,0.0,0.001036947710172741,-0.0,0.0,-0.0,0.00099687142241035
