b_0,b_1,b_2,theta_00,theta_01,theta_02,theta_10,theta_11,theta_12,theta_20,theta_21,theta_22,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_02,sigma_sqrd_10,sigma_sqrd_11,sigma_sqrd_12,sigma_sqrd_20,sigma_sqrd_21,sigma_sqrd_22
-0.004699553606219387,0.935242233511981,3.061766948974665,0.5175019697380047,0.10405209837328722,0.20731714128945497,0.10405209837328722,0.4873113756715069,0.08346519199322203,0.20731714128945497,0.08346519199322203,0.5026486449769869,0.5107948355480845,0.0,0.0,0.0,0.9823102811821653,0.0,0.0,0.0,5.053371828023249
0.010727395248942548,0.9068330862258668,3.0190638272729706,0.5211147146398322,0.1136858111278492,0.21516152702068178,0.1136858111278492,0.49562093890260717,0.09569301108450678,0.21516152702068178,0.09569301108450678,0.5054137550339817,0.5071242954183997,0.0,0.0,0.0,0.9668247137536718,0.0,0.0,0.0,5.091150228599068
0.0005103159625813362,0.945408653153086,3.0633623741318488,0.5569382369225719,0.11229998531644808,0.2110218384685627,0.11229998531644808,0.5198548080431967,0.10678734912769164,0.2110218384685627,0.10678734912769164,0.48295441916945614,0.5185781373360964,0.0,0.0,0.0,0.9926032513270959,0.0,0.0,0.0,5.097865720429366
0.02602301105036474,0.9569061852882814,3.021920748781432,0.47847407941655784,0.08328416685299396,0.1981108388068617,0.08328416685299396,0.4796395519331693,0.1030270514816459,0.1981108388068617,0.1030270514816459,0.5011497495377175,0.5197363289099616,0.0,0.0,0.0,0.9870701709259904,0.0,0.0,0.0,5.017370981337113
-0.05818688022450117,1.0400847748493862,2.982185559444157,0.5434683577684705,0.11731090184943266,0.20911167571924077,0.11731090184943266,0.4835216202601921,0.10774932829493804,0.20911167571924077,0.10774932829493804,0.5059234870226227,0.4806605792240353,0.0,0.0,0.0,1.02016254154455,0.0,0.0,0.0,5.062780974461003
0.0563954155565734,0.9784824403980616,2.9354143700026887,0.5342064177148987,0.09694847366569811,0.21468115171270247,0.09694847366569811,0.49549568205288325,0.10069141606602124,0.21468115171270247,0.10069141606602124,0.5017345240303499,0.5204788401194459,0.0,0.0,0.0,0.9947439636900546,0.0,0.0,0.0,5.0032146178422385
-0.06768100781047606,1.0115996497510018,3.1303277303393657,0.5087260277982367,0.11041378837556101,0.20256304032041683,0.11041378837556101,0.47923489820933374,0.09971144520377219,0.20256304032041683,0.09971144520377219,0.4838518271980164,0.5023143363800997,0.0,0.0,0.0,1.014076283605722,-0.0,0.0,-0.0,5.089149895522276
-0.01272151203305601,1.0460788498863953,3.0126730298452453,0.4981121929745657,0.10197946486003301,0.19659553173891434,0.10197946486003301,0.48838047038443855,0.10507056382721117,0.19659553173891434,0.10507056382721117,0.45017116115043104,0.505126718160406,-0.0,0.0,-0.0,1.04004413650017,-0.0,0.0,-0.0,5.059950893111419
0.0036380543172455084,1.0390471034646855,2.929858777505048,0.5211592466459035,0.09630805130928223,0.21437191569137068,0.09630805130928223,0.49855635855664965,0.08981465252364315,0.21437191569137068,0.08981465252364315,0.4883003125188248,0.5024496929639325,0.0,0.0,0.0,1.0220708181751712,0.0,0.0,0.0,5.0101827004199135
0.09845857216222015,0.9275785441321149,2.841215524526595,0.507080787190663,0.1221694266556918,0.21224073614268069,0.1221694266556918,0.5155437206833531,0.10542717508930974,0.21224073614268069,0.10542717508930974,0.49312940149401646,0.5191396353996309,0.0,0.0,0.0,0.9687916641975054,-0.0,0.0,-0.0,4.952544303863537
0.010062434924096537,0.99361346360892,3.0028015569060256,0.5040542273834442,0.09801815552063094,0.20643288163455975,0.09801815552063094,0.5061785440068265,0.08695515033568192,0.20643288163455975,0.08695515033568192,0.495807690629734,0.5112191550836644,0.0,0.0,0.0,1.0070200258903588,0.0,0.0,0.0,5.040305510298673
0.01671623387164914,1.036799323343857,2.92860901007144,0.47516696116204404,0.07964288242385306,0.1907699567502692,0.07964288242385306,0.4972951528239158,0.08730851856335589,0.1907699567502692,0.08730851856335589,0.5018553438611979,0.503309454602007,0.0,0.0,0.0,1.020784746703272,0.0,0.0,0.0,4.970807944921048
0.027035299227208435,1.0064994215874337,2.8857034247276974,0.5118915709854243,0.10869416729157298,0.19863499060301232,0.10869416729157298,0.48197023879115314,0.09707074582344977,0.19863499060301232,0.09707074582344977,0.48187904098223694,0.5029026829371098,0.0,0.0,0.0,1.0083540192549874,0.0,0.0,0.0,5.024471805930418
0.09166066379203007,1.0693408995685945,2.7946674448605995,0.4834032047419534,0.11127483941395142,0.2012256784360517,0.11127483941395142,0.5200607103118807,0.10722166083427362,0.2012256784360517,0.10722166083427362,0.49121376546619083,0.5182208106335426,0.0,0.0,0.0,1.0350069369228025,0.0,0.0,0.0,4.992596634070143
0.001276531924878463,0.9777327355846215,2.996481914328656,0.48540963743984566,0.10482501235103478,0.18510870636630813,0.10482501235103478,0.4879488752630733,0.1001771151110477,0.18510870636630813,0.1001771151110477,0.5087536231528432,0.50656993823619,0.0,0.0,0.0,0.9984777101362909,0.0,0.0,0.0,5.0259771946716585
-0.09831116399351827,0.9710514678656822,3.1535429253060063,0.516548492610314,0.10072997170860538,0.20479927883854276,0.10072997170860538,0.4694942288873914,0.08825167825253169,0.20479927883854276,0.08825167825253169,0.5108617470599445,0.4854623986159439,0.0,0.0,0.0,1.0021247636675323,-0.0,0.0,-0.0,5.114521361102373
0.0074927585136575,0.9498696769305424,3.0102881057976165,0.52477381551909,0.10589247437906399,0.21152606015700887,0.10589247437906399,0.510478377142351,0.09986690168996742,0.21152606015700887,0.09986690168996742,0.4789295289134787,0.5089643487421542,0.0,0.0,0.0,0.9856795780696029,-0.0,0.0,-0.0,5.066031267678516
0.046532044775820125,0.9955620667577609,2.8572950580619016,0.49842679022574676,0.13272516966798426,0.1970202771033326,0.13272516966798426,0.4970914110562482,0.1181198722898452,0.1970202771033326,0.1181198722898452,0.5117857434250157,0.50282045956241,0.0,0.0,0.0,0.9969879434061303,-0.0,0.0,-0.0,4.9783133711832726
-0.05449244973092955,1.0331783904095828,2.9903367463555144,0.5005874593682054,0.10558589259351768,0.19379485459508353,0.10558589259351768,0.47856781929608905,0.11668559255275207,0.19379485459508353,0.11668559255275207,0.4826631991791642,0.4832709185933941,0.0,0.0,0.0,1.0177334377881784,0.0,0.0,0.0,5.006281600166194
0.027437040953942227,1.0190642317645742,2.9741249220033037,0.5152475735122477,0.0963383670645808,0.21348509639657254,0.0963383670645808,0.47699597435824576,0.08235715315448543,0.21348509639657254,0.08235715315448543,0.5120376830391555,0.5193877160571623,-0.0,0.0,-0.0,1.028867189722112,0.0,0.0,0.0,5.039397180177469
0.09741559309636952,0.9553477257242885,2.936243543634449,0.5161249673336882,0.12133340335253454,0.2031693218534945,0.12133340335253454,0.4992516682515178,0.10061965261300655,0.2031693218534945,0.10061965261300655,0.4994020654709363,0.5394283421935393,0.0,0.0,0.0,0.9933634911492818,0.0,0.0,0.0,5.043134567892453
-0.07190939482940438,0.9518776001770677,3.1704126488172215,0.5011265694173557,0.09731956773142988,0.20825725817389817,0.09731956773142988,0.49659026088552943,0.09646175363132262,0.20825725817389817,0.09646175363132262,0.4873608950709583,0.5002366252352859,-0.0,0.0,-0.0,0.9933003906009569,0.0,0.0,0.0,5.089530836156272
0.013953584578515603,1.0282230461910338,3.018322734168226,0.46913847156968264,0.09970254867882744,0.1895532519413072,0.09970254867882744,0.4963753915847751,0.09890415395068476,0.1895532519413072,0.09890415395068476,0.4940944082554264,0.5223165372588205,-0.0,0.0,-0.0,1.0311964434095022,0.0,0.0,0.0,5.029691170533868
-0.006303555424422034,1.007138645113721,3.0505392837055196,0.4914016293541012,0.11434668957416236,0.19355374017671406,0.11434668957416236,0.5092201893160382,0.10676566505537041,0.19355374017671406,0.10676566505537041,0.49753211875774467,0.5195292751795939,0.0,0.0,0.0,1.0147484234385942,0.0,0.0,0.0,5.05442125631421
0.09953127175203445,0.9908408491823607,2.8657586166507527,0.4970461606290115,0.0729896021610161,0.19091032595011564,0.0729896021610161,0.5271595286627607,0.10345126464212218,0.19091032595011564,0.10345126464212218,0.47508575396616093,0.5279656873935,0.0,0.0,0.0,1.0036716133080454,0.0,0.0,0.0,4.984712575628
-0.028895610611473686,0.9698978700811608,3.06280490834083,0.5031092873587033,0.09538712457416543,0.19193793546499505,0.09538712457416543,0.4866671751674016,0.09647825693406692,0.19193793546499505,0.09647825693406692,0.4816110638548974,0.502972227943101,0.0,0.0,0.0,0.9980683989721258,0.0,0.0,0.0,5.076529592995755
-0.10159101450863336,1.0710380327041062,3.0898455669645415,0.5062325098224285,0.08207234374341936,0.19889256926472346,0.08207234374341936,0.4880658475359174,0.09626519047475667,0.19889256926472346,0.09626519047475667,0.47672496438423567,0.4868945234269424,0.0,0.0,0.0,1.0427068796355536,-0.0,0.0,-0.0,5.077144950416663
