T,b_0,b_1,theta_00,theta_01,theta_10,theta_11,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_10,sigma_sqrd_11
100.0,0.621673274971712,1.9099428923113195,0.0,0.0,0.0,0.0,1.0030945557348487,0.0,0.0,10.452380978828058
100.0,1.5082850744259861,0.7986164810333463,0.0,0.0,0.0,0.0,1.0713860265304678,0.0,0.0,9.08820078932061
100.0,1.256954451027148,1.9523255334947256,0.0,0.0,0.0,0.0,1.2656739552959368,0.0,0.0,9.406107766612603
100.0,0.8073395615837351,3.0678131976870278,0.0,0.0,0.0,0.0,1.2896843496201116,-0.0,-0.0,8.799807003232893
100.0,0.9934063915660002,3.2429950600358826,0.0,0.0,0.0,0.0,1.0062737240297674,-0.0,-0.0,8.463496162111396
100.0,1.2428605796150278,2.4344511265373403,0.0,0.0,0.0,0.0,1.0995524082971777,0.0,0.0,8.621817948927589
100.0,1.2531068123453648,3.971852255081247,0.0,0.0,0.0,0.0,1.1724246826765372,-0.0,-0.0,9.006187546802414
100.0,0.7030105005595182,2.532745643539316,0.0,0.0,0.0,0.0,1.0932688525931753,0.0,0.0,9.381236899561824
100.0,0.6553501864563392,3.6284198083356625,0.0,0.0,0.0,0.0,0.963774280729408,0.0,0.0,8.858109870532386
100.0,0.5206718079198639,2.1468238579840677,0.0,0.0,0.0,0.0,1.1492270885778757,0.0,0.0,9.555281055349667
100.0,1.1995387391684111,0.741539812048271,0.0,0.0,0.0,0.0,1.3113481264612081,-0.0,-0.0,9.41984608904247
100.0,0.8145692628737362,2.1262461631210265,0.0,0.0,0.0,0.0,1.0817452673235024,-0.0,-0.0,8.649494052577221
100.0,1.46859308571319,1.6597329845581772,0.0,0.0,0.0,0.0,1.1269135545237985,-0.0,-0.0,10.276037204149084
100.0,0.8688610956356693,3.8342423877788683,0.0,0.0,0.0,0.0,1.036052967482306,0.0,0.0,9.918485647789545
100.0,1.4306639459182369,-0.8254527325283023,0.0,0.0,0.0,0.0,1.0067345199539097,0.0,0.0,9.16672416837589
100.0,0.624061077377339,4.380082648434121,0.0,0.0,0.0,0.0,1.2298254436086737,0.0,0.0,8.494854075157717
100.0,1.5221508729847502,3.1504553044903556,0.0,0.0,0.0,0.0,0.9803203506575136,-0.0,-0.0,10.06441879376667
100.0,1.5240203436141675,0.9060796521965453,0.0,0.0,0.0,0.0,1.2963380874698474,0.0,0.0,9.263885227391809
100.0,2.0035583368045318,2.0057991595392908,0.0,0.0,0.0,0.0,1.13634327444947,0.0,0.0,8.754123466858237
100.0,0.11990939398937935,5.491679519408795,0.0,0.0,0.0,0.0,1.028562407425805,-0.0,-0.0,10.514434618311162
100.0,1.7251119695254742,0.9943617976764968,0.0,0.0,0.0,0.0,0.9267578407791,0.0,0.0,8.767651970787284
100.0,0.5833487325931949,5.882568787082165,0.0,0.0,0.0,0.0,1.0606581903734769,-0.0,-0.0,8.58690319591009
100.0,0.7412777325744846,3.7352026968501137,0.0,0.0,0.0,0.0,0.9738305438252556,0.0,0.0,7.920520812175707
100.0,0.977520449110261,3.550320193195581,0.0,0.0,0.0,0.0,1.1402351852063384,-0.0,-0.0,8.619411479492454
100.0,0.1605312930132175,4.082282494082439,0.0,0.0,0.0,0.0,0.9758053336597982,0.0,0.0,9.575599721097236
100.0,0.3745698575282803,6.069212404107172,0.0,0.0,0.0,0.0,0.9544316904296237,-0.0,-0.0,9.504117565224362
100.0,1.111609952265982,3.24789397046081,0.0,0.0,0.0,0.0,1.002568764757518,-0.0,-0.0,8.9726413453299
100.0,0.4209902535171849,4.324087420948248,0.0,0.0,0.0,0.0,0.9896913298868777,0.0,0.0,8.97844549570006
100.0,1.0551817581234777,3.046954516438624,0.0,0.0,0.0,0.0,0.9753795833460985,0.0,0.0,8.82078411731529
100.0,0.8057094217555534,3.5787655675150734,0.0,0.0,0.0,0.0,1.1162186904973912,-0.0,-0.0,9.497726701294708
100.0,0.7939618114906553,2.7951236972060607,0.0,0.0,0.0,0.0,0.9576335741196261,0.0,0.0,8.461156095974578
100.0,0.3854401757397488,5.369883558044057,0.0,0.0,0.0,0.0,0.9962012291949687,0.0,0.0,10.12508799747274
100.0,0.6041140545003713,3.8056506831405033,0.0,0.0,0.0,0.0,1.0498527538953992,0.0,0.0,9.46669519927081
100.0,0.5878375303204689,4.915509131619211,0.0,0.0,0.0,0.0,1.0271617833621844,-0.0,-0.0,10.552537665643216
100.0,0.5616471578164899,4.755697659485299,0.0,0.0,0.0,0.0,1.2307173400459785,0.0,0.0,8.392833021303348
100.0,1.2289410765547697,2.5567991208606484,0.0,0.0,0.0,0.0,0.9778975323937492,-0.0,-0.0,9.451890366318771
100.0,0.22191716828871258,4.947037379721502,0.0,0.0,0.0,0.0,1.145203361391936,-0.0,-0.0,9.345654035919642
100.0,0.9144703842726344,4.161418803953626,0.0,0.0,0.0,0.0,1.1912815322175665,0.0,0.0,9.726685810675942
100.0,1.158949676761185,3.5211022497451205,0.0,0.0,0.0,0.0,1.1494762831592307,0.0,0.0,10.272679601819926
100.0,0.7447078501773006,5.416452848065283,0.0,0.0,0.0,0.0,1.0212852754306456,-0.0,-0.0,10.262370625615002
100.0,1.7682394212296708,1.0370203525667216,0.0,0.0,0.0,0.0,1.2142455967316292,-0.0,-0.0,9.28612254615568
100.0,1.239076605334005,1.710071563652618,0.0,0.0,0.0,0.0,1.084366123882714,-0.0,-0.0,9.418940495758129
100.0,0.9264340812779495,4.28841906933893,0.0,0.0,0.0,0.0,1.0494618513743506,-0.0,-0.0,8.310204652113221
100.0,0.9058263154340708,2.921379124103097,0.0,0.0,0.0,0.0,0.975556821479665,-0.0,-0.0,9.969340407328918
100.0,0.7737578098442202,1.2534353969269487,0.0,0.0,0.0,0.0,1.1543053680493844,-0.0,-0.0,9.344994449861714
100.0,0.9565655170644501,2.703183744572538,0.0,0.0,0.0,0.0,0.9689976853331576,-0.0,-0.0,9.259643371212015
100.0,1.4147225172163467,3.21825965399861,0.0,0.0,0.0,0.0,1.2308339879347647,0.0,0.0,7.687888666054915
100.0,1.1819516885547567,1.0198647806879775,0.0,0.0,0.0,0.0,0.9749253707033502,-0.0,-0.0,8.45536265683898
100.0,2.5283571998439434,-2.5267105119597053,0.0,0.0,0.0,0.0,1.013763391332718,-0.0,-0.0,9.935576647782138
100.0,0.7086158724165557,3.7625089229465836,0.0,0.0,0.0,0.0,1.1645028192177695,0.0,0.0,9.57084232309243
100.0,1.1757091521891156,3.2792363003724754,0.0,0.0,0.0,0.0,0.9169852070144002,0.0,0.0,8.763514555639299
100.0,0.7086139446291417,5.116773745999535,0.0,0.0,0.0,0.0,0.9514196800840095,0.0,0.0,10.204789599900193
100.0,1.1319817346140446,4.059886838556504,0.0,0.0,0.0,0.0,1.0097638974297265,0.0,0.0,8.574727226455593
100.0,1.2854416577512513,2.458778272333409,0.0,0.0,0.0,0.0,0.9971072705353227,-0.0,-0.0,8.583517833322478
100.0,0.9626918333481674,2.2353297408045556,0.0,0.0,0.0,0.0,1.1559757344918917,0.0,0.0,7.920040104902168
100.0,1.0043959878388697,3.6126102225973877,0.0,0.0,0.0,0.0,1.2058250701615583,-0.0,-0.0,9.156376837336989
100.0,0.09933709255037447,7.293860958812494,0.0,0.0,0.0,0.0,1.2128619895122383,0.0,0.0,9.72261132901695
100.0,1.07808579093528,1.2832893544894024,0.0,0.0,0.0,0.0,0.8708263939510249,-0.0,-0.0,8.80091291766939
100.0,0.9254277565059387,2.6449870680174694,0.0,0.0,0.0,0.0,1.1333374098565319,0.0,0.0,11.580404218361805
100.0,1.718306244221122,1.0189295623653645,0.0,0.0,0.0,0.0,1.092989034156141,0.0,0.0,8.38003876665034
100.0,0.667543704150602,3.86107186102457,0.0,0.0,0.0,0.0,0.9659556554243343,-0.0,-0.0,8.754225405297277
100.0,0.9099394194522251,2.0909958402963054,0.0,0.0,0.0,0.0,1.1073581666395662,0.0,0.0,9.17409376647042
100.0,0.5322006541260634,4.565706267993155,0.0,0.0,0.0,0.0,1.1566490694117721,0.0,0.0,8.705644003246706
100.0,1.208644880056015,1.9039332502717572,0.0,0.0,0.0,0.0,1.0687355239236562,0.0,0.0,9.410582147465055
100.0,1.052223496875716,3.9192563109715537,0.0,0.0,0.0,0.0,1.212028726371376,-0.0,-0.0,8.422473702688148
100.0,1.043010955771683,1.1722392203580982,0.0,0.0,0.0,0.0,0.9800189098348119,0.0,0.0,9.076554698235052
100.0,0.8367460103331847,5.2170403289478795,0.0,0.0,0.0,0.0,1.1288069404408418,0.0,0.0,7.744644209699792
100.0,1.5192668844846855,1.7165556785270875,0.0,0.0,0.0,0.0,1.050081298116579,0.0,0.0,8.853871605757925
100.0,0.9951599381582004,4.824132813918871,0.0,0.0,0.0,0.0,1.0462564904451415,-0.0,-0.0,8.9784116984805
100.0,0.29898853207079185,3.0917300174855464,0.0,0.0,0.0,0.0,1.1601623947502704,0.0,0.0,9.657113281227849
100.0,1.9782720300592054,0.3362704013936991,0.0,0.0,0.0,0.0,1.0161668768780496,-0.0,-0.0,9.195715455680862
100.0,1.059980118827633,3.316744275309389,0.0,0.0,0.0,0.0,0.9881578554035263,-0.0,-0.0,9.444961408202484
100.0,1.3786548127430196,3.1886964411409515,0.0,0.0,0.0,0.0,1.2199705459771029,0.0,0.0,7.992017996489737
100.0,1.2758332411525195,3.8700845008303184,0.0,0.0,0.0,0.0,1.0227336316229285,-0.0,-0.0,9.251509562755128
100.0,0.3701588552708094,6.101477875111514,0.0,0.0,0.0,0.0,1.1300994653814593,0.0,0.0,9.41192266181007
100.0,0.37130593014260704,3.894309674595254,0.0,0.0,0.0,0.0,1.101286405639121,-0.0,-0.0,9.59356170094292
100.0,1.206485747752674,1.8337835083046394,0.0,0.0,0.0,0.0,0.995943938739529,0.0,0.0,8.466844418282781
100.0,1.0102386130947105,1.6601618956969248,0.0,0.0,0.0,0.0,1.0378989267664793,-0.0,-0.0,8.96020036741717
100.0,1.2063263364422432,3.8418404264790627,0.0,0.0,0.0,0.0,0.9584589233607101,0.0,0.0,9.235645112405
100.0,1.6009773306886836,1.0428530659135569,0.0,0.0,0.0,0.0,0.9854073169343748,0.0,0.0,7.46565942979209
100.0,1.3984566644272727,4.261127906666454,0.0,0.0,0.0,0.0,0.89826393644884,0.0,0.0,9.289062440693415
100.0,0.8378612053436101,3.0525730157650584,0.0,0.0,0.0,0.0,1.2334889457098546,0.0,0.0,9.263944742889217
100.0,2.013809996867882,-1.412563134882179,0.0,0.0,0.0,0.0,1.217852125352177,0.0,0.0,10.365040188136348
100.0,0.9227396435837877,4.522354121115592,0.0,0.0,0.0,0.0,1.159303594791202,0.0,0.0,8.17284705629487
100.0,0.7799338555528319,3.7893003822608993,0.0,0.0,0.0,0.0,1.2339854341809042,0.0,0.0,9.069683397845159
100.0,1.077057578804912,1.2553517639906933,0.0,0.0,0.0,0.0,1.0855134868538039,-0.0,-0.0,9.839524558495485
100.0,1.1947566693000453,2.470581829920748,0.0,0.0,0.0,0.0,0.9871565479642724,0.0,0.0,10.432688994845039
100.0,0.3307585367837963,5.4207489307700945,0.0,0.0,0.0,0.0,0.9217931830404774,0.0,0.0,9.566838376401822
100.0,0.8247179051749711,5.785808157114238,0.0,0.0,0.0,0.0,1.11507619059366,-0.0,-0.0,10.328711632423508
100.0,0.6274498605894451,4.811183175578468,0.0,0.0,0.0,0.0,0.8936147627013432,-0.0,-0.0,8.793182014322591
100.0,1.189534781423074,2.026017858460754,0.0,0.0,0.0,0.0,1.0462157097765858,0.0,0.0,8.859566582999182
100.0,0.35108058095837785,4.8331344721326195,0.0,0.0,0.0,0.0,1.1447047157589822,-0.0,-0.0,8.529911949899098
100.0,1.1508164828355463,2.880648747058116,0.0,0.0,0.0,0.0,0.9637826997484698,0.0,0.0,10.406926811212692
100.0,1.317292276364332,2.45346677020831,0.0,0.0,0.0,0.0,0.9468041423800979,-0.0,-0.0,9.122476394942082
100.0,1.229633230524354,2.690775065024013,0.0,0.0,0.0,0.0,1.1488074992685116,0.0,0.0,9.941392662969559
100.0,0.9630933769020041,3.1755287319468546,0.0,0.0,0.0,0.0,1.1140273927640425,-0.0,-0.0,8.92451895729314
100.0,0.61699579657379,3.418454446807934,0.0,0.0,0.0,0.0,1.0270825181324639,-0.0,-0.0,10.901336437064282
100.0,0.5657002122165727,1.8155635319948524,0.0,0.0,0.0,0.0,1.1238897804190935,0.0,0.0,9.223438373780176
100.0,0.8233136944613397,4.20008719170298,0.0,0.0,0.0,0.0,1.047855725019717,0.0,0.0,9.089908472781817
100.0,1.1825983266258002,3.695628207362381,0.0,0.0,0.0,0.0,1.0329079399546206,0.0,0.0,8.809727589973402
100.0,0.9785776355231554,3.290792838984038,0.0,0.0,0.0,0.0,1.2107492811923601,0.0,0.0,9.708326455278188
100.0,0.7288852890570883,2.6550225200307422,0.0,0.0,0.0,0.0,0.8691997951420369,0.0,0.0,8.263119114149317
100.0,1.3040173242433462,3.448195882071314,0.0,0.0,0.0,0.0,1.136481259819247,0.0,0.0,9.890950949049227
100.0,1.2342903373231477,2.5601073676925594,0.0,0.0,0.0,0.0,1.0992564354115713,-0.0,-0.0,9.363291436425662
100.0,1.2201297123544936,2.9545704493904625,0.0,0.0,0.0,0.0,1.1336906130917541,0.0,0.0,7.549140952436017
100.0,1.4253987753253818,0.37739134797352814,0.0,0.0,0.0,0.0,1.0625312454110114,-0.0,-0.0,9.780221193742069
100.0,1.7517880862650426,1.648581007592819,0.0,0.0,0.0,0.0,1.0978909753378763,-0.0,-0.0,8.887822500298093
100.0,0.7557835245007,3.6104416084740425,0.0,0.0,0.0,0.0,1.134183256188578,-0.0,-0.0,8.256284310632788
100.0,1.7613971223920133,1.5816501376321865,0.0,0.0,0.0,0.0,1.0227867735335858,-0.0,-0.0,9.608151355631064
100.0,0.7906080451784674,4.362151901753361,0.0,0.0,0.0,0.0,0.9884079169095051,0.0,0.0,8.186137646416393
100.0,1.0000563354516419,1.8739868647423525,0.0,0.0,0.0,0.0,1.053795229777085,-0.0,-0.0,9.096444384078294
100.0,0.8415843055459341,4.345213628774985,0.0,0.0,0.0,0.0,0.9765144361651283,-0.0,-0.0,9.787705486168791
100.0,1.9264875172959597,1.4345180470278325,0.0,0.0,0.0,0.0,1.1475860054432856,-0.0,-0.0,8.310927929775406
100.0,1.5738721463252605,0.6803764594173765,0.0,0.0,0.0,0.0,0.9273442831919695,-0.0,-0.0,8.852116500865703
100.0,1.0097474295294242,2.938249174187657,0.0,0.0,0.0,0.0,1.0038249201893943,0.0,0.0,7.794501396588064
100.0,0.7421897831525792,3.903043585546175,0.0,0.0,0.0,0.0,1.1943690726941387,-0.0,-0.0,9.410703263384434
100.0,1.0617198542023103,1.372606500048198,0.0,0.0,0.0,0.0,0.9902635140801725,0.0,0.0,8.30811347882024
100.0,1.376360563394631,0.9263618048398904,0.0,0.0,0.0,0.0,1.170776029471837,-0.0,-0.0,8.391893491812942
100.0,0.7101648726738684,5.4712377960204295,0.0,0.0,0.0,0.0,1.1282329316116928,0.0,0.0,7.40819480024627
100.0,1.558134482260452,1.392137933874849,0.0,0.0,0.0,0.0,0.9439772952463554,-0.0,-0.0,8.47960649183152
100.0,1.3365632425520422,2.7088180070313896,0.0,0.0,0.0,0.0,0.9658648641431037,-0.0,-0.0,9.317721491385816
100.0,0.9402857177565548,1.931871102321383,0.0,0.0,0.0,0.0,0.9589496064107389,-0.0,-0.0,7.311264960871346
100.0,0.9009311889539351,3.607089524611196,0.0,0.0,0.0,0.0,1.0242046405181922,-0.0,-0.0,7.904003187467296
100.0,0.5811335143841604,4.654211495096285,0.0,0.0,0.0,0.0,0.9591505111213169,0.0,0.0,9.848705226855232
100.0,0.5268640378250095,4.892505142178009,0.0,0.0,0.0,0.0,1.042177831134062,-0.0,-0.0,9.935135655607791
100.0,0.42574190810407747,5.327119280345318,0.0,0.0,0.0,0.0,1.2271793224253864,0.0,0.0,8.423795513411836
100.0,1.7433898188101116,2.7379737408614684,0.0,0.0,0.0,0.0,1.0496565663702095,0.0,0.0,9.250978141312515
100.0,0.9349877202864931,2.7379649548158316,0.0,0.0,0.0,0.0,1.2526149393663388,0.0,0.0,10.054055885832062
100.0,0.8975664269605899,4.442547322043461,0.0,0.0,0.0,0.0,1.1165706776101751,-0.0,-0.0,8.240945584175623
100.0,0.8268715557495526,4.694631428854239,0.0,0.0,0.0,0.0,1.0398836890021523,0.0,0.0,9.215522897194793
100.0,0.8184735799815984,3.4927777494358403,0.0,0.0,0.0,0.0,1.1613164616133038,-0.0,-0.0,8.950953476002521
100.0,0.9524593297260172,2.7446579455882,0.0,0.0,0.0,0.0,1.3269551493383116,0.0,0.0,9.482464264328835
100.0,1.1194716019136282,1.3100442668756753,0.0,0.0,0.0,0.0,1.0472714281597153,-0.0,-0.0,8.724073146898762
100.0,1.0986288939089535,3.722006390349938,0.0,0.0,0.0,0.0,1.0635259590206654,0.0,0.0,9.957338922136476
100.0,0.3488216339460747,4.060989962417408,0.0,0.0,0.0,0.0,0.9993643363571123,0.0,0.0,10.276785666881857
100.0,1.1346600111843428,1.4303011968068937,0.0,0.0,0.0,0.0,1.0876989934260095,0.0,0.0,9.480995910632357
100.0,1.0970385629657777,1.7069269739773287,0.0,0.0,0.0,0.0,0.9360369630509866,-0.0,-0.0,10.532195048668719
100.0,1.0414895924178011,3.029747969706339,0.0,0.0,0.0,0.0,1.0529420124471338,0.0,0.0,9.370093108982879
100.0,0.8638230118445753,1.904960350725389,0.0,0.0,0.0,0.0,0.8711598093749309,0.0,0.0,9.557742726477704
100.0,0.8032399815430941,3.0424196903970633,0.0,0.0,0.0,0.0,1.365883990303965,0.0,0.0,8.947774147474004
100.0,0.6391388184855433,3.8812781228062336,0.0,0.0,0.0,0.0,0.9750573774515118,0.0,0.0,10.671065081253147
100.0,0.8695566011556644,3.04149040182732,0.0,0.0,0.0,0.0,1.1177629092830679,-0.0,-0.0,8.765235133244145
100.0,1.4734712178949294,4.147433581190248,0.0,0.0,0.0,0.0,1.129052024932218,0.0,0.0,7.643242470164843
100.0,1.2495117658469872,0.7153907023454945,0.0,0.0,0.0,0.0,1.0171445852608032,-0.0,-0.0,9.825989601693328
100.0,1.2323900066598454,3.010378930640086,0.0,0.0,0.0,0.0,1.0831724730718129,-0.0,-0.0,9.786802489680824
100.0,0.9251074866110782,4.709232632266022,0.0,0.0,0.0,0.0,0.9973641799070749,0.0,0.0,8.238787000091321
100.0,0.9309589255618151,2.1714519450499483,0.0,0.0,0.0,0.0,1.1693509294118372,0.0,0.0,9.544331486834075
100.0,0.9868156729178583,3.576459823153437,0.0,0.0,0.0,0.0,1.085527271446882,-0.0,-0.0,8.615706201712014
100.0,1.0664236378504521,1.2253429357568049,0.0,0.0,0.0,0.0,1.0256799855692946,0.0,0.0,8.515369694014531
100.0,0.9822067093995583,3.081332404715582,0.0,0.0,0.0,0.0,0.9512964827317012,-0.0,-0.0,9.707303551683573
100.0,1.7171258140083347,3.319673361240543,0.0,0.0,0.0,0.0,0.9869154597773935,-0.0,-0.0,9.127954648048231
100.0,-0.2547558423666501,5.849534413737752,0.0,0.0,0.0,0.0,1.1271337356166171,0.0,0.0,7.521645497937344
100.0,1.072251833242383,3.3005902770116347,0.0,0.0,0.0,0.0,0.9447341303240183,0.0,0.0,8.978534411281958
100.0,0.8403558999092949,3.9032370038324418,0.0,0.0,0.0,0.0,1.2170033228207642,0.0,0.0,8.655357775366474
100.0,1.4168809505841873,4.040947804734765,0.0,0.0,0.0,0.0,1.1347243308300303,-0.0,-0.0,9.471495494218471
100.0,0.8521457550342739,4.837933627149693,0.0,0.0,0.0,0.0,1.0856251495932248,0.0,0.0,8.132092174398373
100.0,0.7713163686338581,3.307514898041892,0.0,0.0,0.0,0.0,1.183486987426862,0.0,0.0,7.89562827653486
100.0,0.6054870172563214,3.3434529772863066,0.0,0.0,0.0,0.0,0.9666980467910693,0.0,0.0,8.731669398853183
