T,b_0,b_1,theta_00,theta_01,theta_10,theta_11,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_10,sigma_sqrd_11
100.0,1.864888469275635,-1.1842901074519694,0.0,0.0,0.0,0.0,1.2635097073570747,0.0,0.0,7.234215057080086
100.0,0.7436978713736192,3.3798572920530043,0.0,0.0,0.0,0.0,1.2816233780028772,-0.0,-0.0,7.116596643429989
100.0,0.9893811280540726,3.297702111388624,0.0,0.0,0.0,0.0,1.0073180303503644,-0.0,-0.0,6.446489667451594
100.0,1.7265477451601043,0.053784114297681984,0.0,0.0,0.0,0.0,1.1043566172016184,-0.0,-0.0,7.121521571002005
100.0,0.9371307480473887,5.627996770629827,0.0,0.0,0.0,0.0,1.170728647624647,-0.0,-0.0,7.248764402378831
100.0,1.0583134558842673,0.7341710771870846,0.0,0.0,0.0,0.0,1.0910626251146232,0.0,0.0,7.239918600035381
100.0,0.8618457763377295,2.594609272354829,0.0,0.0,0.0,0.0,0.9622030770967361,0.0,0.0,6.660102516963242
100.0,0.9749412057584261,-0.21947792688011397,0.0,0.0,0.0,0.0,1.1376646460167072,-0.0,-0.0,7.130696614565166
100.0,1.834002917772812,-2.5309503073731516,0.0,0.0,0.0,0.0,1.3148577518866456,-0.0,-0.0,8.100776069684361
100.0,1.393292855407249,-0.7873632255922128,0.0,0.0,0.0,0.0,1.0815398516610688,-0.0,-0.0,7.054028152118777
100.0,2.106975482216519,-1.6538849930773658,0.0,0.0,0.0,0.0,1.123959543699964,-0.0,-0.0,8.064874136780697
100.0,0.2777042565056252,6.8684574828409515,0.0,0.0,0.0,0.0,1.0393721406080796,0.0,0.0,7.337605398016166
100.0,2.5894306901467274,-6.737999410257276,0.0,0.0,0.0,0.0,1.0062474617206676,0.0,0.0,7.249250189874965
100.0,0.053995667492788474,7.2708472530820645,0.0,0.0,0.0,0.0,1.2311221177138807,-0.0,-0.0,6.533813082116511
100.0,1.3738560129082236,3.910220984533185,0.0,0.0,0.0,0.0,0.9823114686931541,-0.0,-0.0,8.282224692624467
100.0,1.7817711537057725,-0.36095969001322703,0.0,0.0,0.0,0.0,1.2907436726076331,0.0,0.0,7.292645504465649
100.0,2.2816871408303796,0.581337947153674,0.0,0.0,0.0,0.0,1.1296786447520262,-0.0,-0.0,6.49725953385407
100.0,-0.8403894110359146,10.336181774961041,0.0,0.0,0.0,0.0,1.0298754726152959,-0.0,-0.0,8.095691086710586
100.0,2.06025541392139,-0.6792176798334609,0.0,0.0,0.0,0.0,0.9183264838109195,0.0,0.0,6.66850929327461
100.0,-0.36994330386299934,10.756957488819449,0.0,0.0,0.0,0.0,1.05517914908103,-0.0,-0.0,6.783535076522124
100.0,0.3228387355939866,5.8400593809559815,0.0,0.0,0.0,0.0,0.9730015046587778,-0.0,-0.0,6.034820449569591
100.0,0.6671679487102041,5.115857952037993,0.0,0.0,0.0,0.0,1.1415804247738623,-0.0,-0.0,6.458986074651844
100.0,-0.11909342504363402,5.521458995962545,0.0,0.0,0.0,0.0,0.9660961620480317,0.0,0.0,7.028544633783877
100.0,-0.40490811308803054,9.973992023842278,0.0,0.0,0.0,0.0,0.9598245856831534,-0.0,-0.0,8.050530863303619
100.0,0.7795470533573815,4.940290443564715,0.0,0.0,0.0,0.0,1.004565460576569,-0.0,-0.0,7.490520775728911
100.0,-0.15826906352645206,7.311409670083752,0.0,0.0,0.0,0.0,0.9888548315367486,0.0,0.0,7.1642499403373
100.0,0.9008160295880707,3.863003474968714,0.0,0.0,0.0,0.0,0.9780071123685966,-0.0,-0.0,6.856896754945292
100.0,0.8101484131461357,3.5778359967081728,0.0,0.0,0.0,0.0,1.1079995979633845,-0.0,-0.0,7.193123671301655
100.0,0.4512390661075526,4.520772008428792,0.0,0.0,0.0,0.0,0.9537140600461825,0.0,0.0,6.498086815848026
100.0,-0.356062991939488,9.131337279116739,0.0,0.0,0.0,0.0,0.9874425060689841,0.0,0.0,7.681688158945904
100.0,0.45831781570171864,4.552522689140449,0.0,0.0,0.0,0.0,1.033931368593017,0.0,0.0,7.522839407281664
100.0,0.12742285773508008,7.229856289072547,0.0,0.0,0.0,0.0,1.0298530628927873,-0.0,-0.0,8.353555797573808
100.0,0.08800937243314133,7.1503708231454866,0.0,0.0,0.0,0.0,1.23564077039907,-0.0,-0.0,6.287034297099629
100.0,1.3222346341014273,2.049478937274223,0.0,0.0,0.0,0.0,0.9785157234264461,-0.0,-0.0,7.393205428762187
100.0,-0.20088615789841407,7.116929615896492,0.0,0.0,0.0,0.0,1.1392380348418647,-0.0,-0.0,7.129315141359838
100.0,0.5615276589100627,5.978820387774348,0.0,0.0,0.0,0.0,1.1781499297949267,0.0,0.0,7.408460218265084
100.0,0.8147770055470694,5.30852571391944,0.0,0.0,0.0,0.0,1.14693102227467,-0.0,-0.0,8.20261149175627
100.0,-0.21954751211406257,10.405415396240397,0.0,0.0,0.0,0.0,1.0136329205584358,-0.0,-0.0,7.867790191126911
100.0,2.2335514436162933,-1.348306791115777,0.0,0.0,0.0,0.0,1.2157783152117527,-0.0,-0.0,7.51977490552607
100.0,1.495903959018224,0.36419085592621653,0.0,0.0,0.0,0.0,1.0906286433093362,-0.0,-0.0,7.034617830110873
100.0,0.5702283877147692,6.093428662420099,0.0,0.0,0.0,0.0,1.0575361797786353,-0.0,-0.0,6.659154367809151
100.0,1.037023280217818,2.2788113065969253,0.0,0.0,0.0,0.0,0.9649244632593365,-0.0,-0.0,7.803735332542645
100.0,1.4459265859464183,-2.1775990543468025,0.0,0.0,0.0,0.0,1.146862911307022,-0.0,-0.0,7.067218200363029
100.0,0.955942491902896,2.704267543461398,0.0,0.0,0.0,0.0,0.9682377495196917,-0.0,-0.0,7.268015309318311
100.0,1.2900914265269259,3.853107064656289,0.0,0.0,0.0,0.0,1.2285634708939086,-0.0,-0.0,5.722168769268465
100.0,1.8052528543236233,-2.097962361938332,0.0,0.0,0.0,0.0,0.9763672197870965,-0.0,-0.0,6.422589364380407
100.0,3.6980708590792584,-8.486973865877358,0.0,0.0,0.0,0.0,1.0161569140915616,-0.0,-0.0,8.201331825835467
100.0,0.3464372691968369,5.632739107047865,0.0,0.0,0.0,0.0,1.159037935922723,0.0,0.0,7.213952964794798
100.0,1.1739400611957231,3.3346752826850152,0.0,0.0,0.0,0.0,0.9082145361145337,0.0,0.0,6.989211646897799
100.0,-0.07077707648402652,9.118488097606471,0.0,0.0,0.0,0.0,0.9391917439563446,0.0,0.0,7.825842523265994
100.0,0.37051042966552444,7.963182941525311,0.0,0.0,0.0,0.0,1.0089913437048914,0.0,0.0,6.7123036764556625
100.0,1.3266374444296982,2.2656461505174095,0.0,0.0,0.0,0.0,0.9963756917854308,-0.0,-0.0,6.5273923066481885
100.0,1.2024237244594866,0.9817773169637924,0.0,0.0,0.0,0.0,1.1578286682609078,0.0,0.0,5.660234091623505
100.0,0.5390327284395592,5.951683550246724,0.0,0.0,0.0,0.0,1.2121620054949171,-0.0,-0.0,7.650078958677185
100.0,-1.2809880632480128,14.279460501688167,0.0,0.0,0.0,0.0,1.2110563390420284,-0.0,-0.0,7.189103423671325
100.0,1.587653778718403,-1.357772031324439,0.0,0.0,0.0,0.0,0.8692256988594754,-0.0,-0.0,6.841113284422138
100.0,1.0374388066641578,2.038862896265064,0.0,0.0,0.0,0.0,1.1243137463619945,-0.0,-0.0,8.99402545671894
100.0,2.428231184009334,-2.645803605859581,0.0,0.0,0.0,0.0,1.0883625419185172,0.0,0.0,6.631241649696077
100.0,0.7708494034191279,3.322340936801102,0.0,0.0,0.0,0.0,0.9616541000383817,-0.0,-0.0,6.640642853868988
100.0,0.9790732024066111,1.7216425732619365,0.0,0.0,0.0,0.0,1.1084588545006608,-0.0,-0.0,7.499481455552331
100.0,0.3608071753772182,5.406433057651861,0.0,0.0,0.0,0.0,1.1504909099278857,0.0,0.0,6.880699574085259
100.0,1.7369797933337658,-0.7584328358064747,0.0,0.0,0.0,0.0,1.0750353088881177,-0.0,-0.0,7.240235648755942
100.0,0.9302151338277128,4.501425150693724,0.0,0.0,0.0,0.0,1.2097134366672924,-0.0,-0.0,6.881525783071333
100.0,1.336969609498629,-0.3538063110611509,0.0,0.0,0.0,0.0,0.9811913375776472,-0.0,-0.0,7.0265859553571755
100.0,0.2603176485865734,8.147528668850425,0.0,0.0,0.0,0.0,1.1198259622976836,0.0,0.0,6.070421566534663
100.0,1.6363171702254018,1.1643525919551254,0.0,0.0,0.0,0.0,1.0528509622414697,-0.0,-0.0,6.640523233332605
100.0,0.18476454919001983,8.954498989626044,0.0,0.0,0.0,0.0,1.0438157596843696,-0.0,-0.0,6.670414832839521
100.0,0.6968782762033457,1.0125942107266097,0.0,0.0,0.0,0.0,1.1510311925719883,0.0,0.0,7.251362469822476
100.0,2.7008711419639875,-3.3511009813649006,0.0,0.0,0.0,0.0,1.018424789116748,-0.0,-0.0,7.088467743259406
100.0,1.1295778092391087,2.968618216831178,0.0,0.0,0.0,0.0,0.9824248448504384,-0.0,-0.0,7.533781938247152
100.0,1.2297103570128414,3.9326628120330236,0.0,0.0,0.0,0.0,1.2141440448324317,-0.0,-0.0,6.289245634070179
100.0,0.860157810646817,5.988567177955854,0.0,0.0,0.0,0.0,1.0285945326590042,-0.0,-0.0,7.364706025796146
100.0,0.012750196603304632,7.861054385496638,0.0,0.0,0.0,0.0,1.1233334628198333,-0.0,-0.0,7.029401468867976
100.0,-0.0550912232719038,6.088070731807216,0.0,0.0,0.0,0.0,1.0965758792565854,-0.0,-0.0,7.554216482106199
100.0,1.5000128445843808,0.31021489014219233,0.0,0.0,0.0,0.0,0.9968150958730104,-0.0,-0.0,6.466668753087812
100.0,1.2995275442793397,0.18713593326881212,0.0,0.0,0.0,0.0,1.0372363141300625,-0.0,-0.0,6.964017179089525
100.0,0.8661646345105724,5.599528534589521,0.0,0.0,0.0,0.0,0.953568155480871,-0.0,-0.0,6.781306475381926
100.0,1.84189598069826,-0.11500102978210532,0.0,0.0,0.0,0.0,0.9818596886913903,0.0,0.0,5.593377247427344
100.0,0.9694510909238198,6.442029373850919,0.0,0.0,0.0,0.0,0.8932289784568526,0.0,0.0,7.24445121853188
100.0,0.9947072291860481,2.2991485500645314,0.0,0.0,0.0,0.0,1.2361567930619455,0.0,0.0,7.630434393283626
100.0,3.0140025513636695,-6.483184586202708,0.0,0.0,0.0,0.0,1.2118893041031664,0.0,0.0,8.26243073374899
100.0,0.37974525859901276,7.30007279078493,0.0,0.0,0.0,0.0,1.1464859770234397,0.0,0.0,6.124285533812469
100.0,0.8303270245149144,3.459965473827309,0.0,0.0,0.0,0.0,1.2328233859143711,0.0,0.0,6.81191119685247
100.0,1.5681362112399306,-1.211884415335057,0.0,0.0,0.0,0.0,1.0811162256262454,-0.0,-0.0,7.495185054845516
100.0,1.36734754071575,1.607619550403802,0.0,0.0,0.0,0.0,0.9824932902611546,-0.0,-0.0,7.663371521988302
100.0,-0.30264607669106386,8.676966038185439,0.0,0.0,0.0,0.0,0.9170992128401345,-0.0,-0.0,7.524308529564875
100.0,0.1803439397984229,9.050533930642514,0.0,0.0,0.0,0.0,1.1099790336660722,-0.0,-0.0,8.237100817728733
100.0,0.2728000426619598,6.645861185132221,0.0,0.0,0.0,0.0,0.8935417337154757,-0.0,-0.0,6.7169326669003455
100.0,1.5963010682754062,-0.0036609894921559773,0.0,0.0,0.0,0.0,1.0442254003152012,0.0,0.0,6.9172772034668615
100.0,-0.4245594287064884,8.774746574688901,0.0,0.0,0.0,0.0,1.1412296800806911,-0.0,-0.0,6.254183241035405
100.0,1.194414196584292,2.624020388942075,0.0,0.0,0.0,0.0,0.9581394298372553,0.0,0.0,8.017426177147518
100.0,1.7484964796074896,0.21341534905867732,0.0,0.0,0.0,0.0,0.947515457620405,-0.0,-0.0,7.784857879846887
100.0,1.1602634826441294,3.0325998695796867,0.0,0.0,0.0,0.0,1.150115224674092,-0.0,-0.0,7.150069691668859
100.0,1.0041528807838995,2.9216556569088166,0.0,0.0,0.0,0.0,1.1155183569184366,-0.0,-0.0,6.869576161869962
100.0,0.4862148988114475,4.184085660134519,0.0,0.0,0.0,0.0,1.0254149570022093,-0.0,-0.0,9.134460635986128
100.0,1.0081043331976158,-0.4623778917385335,0.0,0.0,0.0,0.0,1.1117800385377958,0.0,0.0,6.965055277256496
100.0,0.2620621044401216,7.0515273146955115,0.0,0.0,0.0,0.0,1.038632665743699,0.0,0.0,7.211941022795183
100.0,1.2463200422435914,3.38458389742937,0.0,0.0,0.0,0.0,1.0311715771605288,0.0,0.0,6.583516125328526
100.0,0.7507676239924878,4.3780097123822905,0.0,0.0,0.0,0.0,1.2083317126389927,-0.0,-0.0,8.192677247240365
100.0,1.0527741685797474,0.9395073833310037,0.0,0.0,0.0,0.0,0.8698656604642768,0.0,0.0,6.170027217462625
100.0,1.2356288635497672,3.8175741481488306,0.0,0.0,0.0,0.0,1.1307220627233343,0.0,0.0,7.6747210892139215
100.0,1.0846782995909823,3.3390766149785636,0.0,0.0,0.0,0.0,1.0971759467346505,-0.0,-0.0,7.628995291597712
100.0,1.0674917436024647,3.7232360123734844,0.0,0.0,0.0,0.0,1.1367229206030125,-0.0,-0.0,6.163190339051225
100.0,2.1118673214983974,-3.0988054683649313,0.0,0.0,0.0,0.0,1.0713573666415082,-0.0,-0.0,7.9463968981938145
100.0,2.123848442085572,-0.24054357277531838,0.0,0.0,0.0,0.0,1.0983681927386586,-0.0,-0.0,6.7302186996811555
100.0,0.6332176950448455,4.278196429070442,0.0,0.0,0.0,0.0,1.1377446577760673,-0.0,-0.0,5.959608669912508
100.0,2.1309306982322824,-0.32122559968805753,0.0,0.0,0.0,0.0,1.0235818969667376,-0.0,-0.0,7.02517095117333
100.0,0.07945426740303044,8.012996339727676,0.0,0.0,0.0,0.0,0.979044888240212,-0.0,-0.0,6.094402670393593
100.0,1.0866362502561644,1.4406079153139633,0.0,0.0,0.0,0.0,1.048809859414724,-0.0,-0.0,6.99056818860969
100.0,0.5670851022694373,5.73907810883702,0.0,0.0,0.0,0.0,0.9816559791296003,-0.0,-0.0,7.378611882556343
100.0,2.3612190613254445,-0.7259696349206834,0.0,0.0,0.0,0.0,1.144660760045198,-0.0,-0.0,6.472035139262959
100.0,2.23116998310961,-2.673325194831643,0.0,0.0,0.0,0.0,0.9232386526278294,-0.0,-0.0,7.130955942814098
100.0,0.9769623505034487,3.100340186657931,0.0,0.0,0.0,0.0,0.9997008619920088,-0.0,-0.0,5.920877096211926
100.0,0.4879851947890126,5.096425233582966,0.0,0.0,0.0,0.0,1.194251504539285,-0.0,-0.0,7.088813937485043
100.0,1.5515943730725577,-1.1585120589490776,0.0,0.0,0.0,0.0,0.9895640203503256,0.0,0.0,6.666649758653987
100.0,1.7942423453633145,-1.1753588036652542,0.0,0.0,0.0,0.0,1.1663495822032888,-0.0,-0.0,6.479977316299565
100.0,0.1718266705771025,8.154068939846793,0.0,0.0,0.0,0.0,1.1233761661498423,-0.0,-0.0,5.6977508120256255
100.0,1.8269071581379563,0.00961812195263164,0.0,0.0,0.0,0.0,0.9418149012606825,-0.0,-0.0,6.527713249211473
100.0,1.493062139209517,1.9116530641335587,0.0,0.0,0.0,0.0,0.9693707749857141,-0.0,-0.0,6.700719172405121
100.0,1.1831735310585303,0.6706831567504447,0.0,0.0,0.0,0.0,0.9552197387159377,-0.0,-0.0,5.734974274673416
100.0,0.5928157565257116,5.082883408781838,0.0,0.0,0.0,0.0,1.0272412109429263,-0.0,-0.0,6.235699860691196
100.0,0.32203622387764136,5.988411663144009,0.0,0.0,0.0,0.0,0.9610113357377341,-0.0,-0.0,7.525251757875034
100.0,-0.06567257608598318,7.967532637790953,0.0,0.0,0.0,0.0,1.0305017419776832,-0.0,-0.0,7.583821447584188
100.0,-0.12409997597709524,8.10366370094317,0.0,0.0,0.0,0.0,1.2338178531952357,-0.0,-0.0,7.014288487773267
100.0,1.9813959522917153,1.4770308601265514,0.0,0.0,0.0,0.0,1.0520593778766278,-0.0,-0.0,7.025398456022033
100.0,0.7411580736095039,3.713818701686367,0.0,0.0,0.0,0.0,1.23621286943631,0.0,0.0,7.06850867328006
100.0,0.3377471751410592,7.211104877383814,0.0,0.0,0.0,0.0,1.1161530435217895,-0.0,-0.0,6.737385406885309
100.0,0.3323799211181245,7.231227049744908,0.0,0.0,0.0,0.0,1.0379700792507764,-0.0,-0.0,6.724707911482424
100.0,0.7326262355912969,3.9094819213918903,0.0,0.0,0.0,0.0,1.162970248517557,-0.0,-0.0,6.709710445980729
100.0,0.8723347103002921,3.1584511033988467,0.0,0.0,0.0,0.0,1.3224679962913826,-0.0,-0.0,7.522302913386561
100.0,1.9368633696357975,-2.8788208812064155,0.0,0.0,0.0,0.0,1.0504295862909045,-0.0,-0.0,6.916567193635858
100.0,0.9342879701319421,4.570082362650452,0.0,0.0,0.0,0.0,1.0670556879588284,-0.0,-0.0,7.659344545193285
100.0,0.16238174393415694,4.965494278416099,0.0,0.0,0.0,0.0,0.9944807635915774,0.0,0.0,7.76182639356118
100.0,1.456251180591414,-0.21196049828053357,0.0,0.0,0.0,0.0,1.0812195671825608,0.0,0.0,6.799036080384758
100.0,1.495094867383762,-0.30234039206197205,0.0,0.0,0.0,0.0,0.9330589970943336,-0.0,-0.0,8.222008351563407
100.0,0.8592911256104346,3.978734617987934,0.0,0.0,0.0,0.0,1.0396272774083808,0.0,0.0,6.774728889535866
100.0,1.2896559199591016,-0.24813334512613006,0.0,0.0,0.0,0.0,0.8659472919989916,0.0,0.0,7.18468156185745
100.0,1.018350061117246,1.8737436234192726,0.0,0.0,0.0,0.0,1.3621403913839352,0.0,0.0,6.743522021491877
100.0,0.3853103528998169,5.227231179764859,0.0,0.0,0.0,0.0,0.9690142491074348,0.0,0.0,8.160421079664658
100.0,0.8093298395018014,3.3634100672341685,0.0,0.0,0.0,0.0,1.1257266097799574,-0.0,-0.0,6.51734907825118
100.0,1.1132723486884686,5.937444866270051,0.0,0.0,0.0,0.0,1.1247805125969486,0.0,0.0,5.56159776052887
100.0,1.7465602667756936,-1.7960829448391562,0.0,0.0,0.0,0.0,1.017061774995155,-0.0,-0.0,7.427539935806521
100.0,1.4556240209731568,1.8531594214697067,0.0,0.0,0.0,0.0,1.0819618508929993,-0.0,-0.0,7.471650703683317
100.0,0.2302497079586562,8.293697972672062,0.0,0.0,0.0,0.0,0.9851727055135604,0.0,0.0,6.255407085643208
100.0,1.0552253421146573,1.5570590357034895,0.0,0.0,0.0,0.0,1.1576156405269407,-0.0,-0.0,7.407199940167368
100.0,0.7251849795939438,4.936248436831946,0.0,0.0,0.0,0.0,1.0848324627264192,-0.0,-0.0,6.495025346706257
100.0,1.5809482776433803,-1.4217643722728344,0.0,0.0,0.0,0.0,1.0191150432350957,-0.0,-0.0,6.251122366489537
100.0,0.6593114456232609,4.725861536812803,0.0,0.0,0.0,0.0,0.9466989878543753,-0.0,-0.0,7.323554520110603
100.0,1.3961739109542493,4.990516108897626,0.0,0.0,0.0,0.0,0.9864140413516981,-0.0,-0.0,7.522418307696574
100.0,-1.2062752467816162,10.696464669713286,0.0,0.0,0.0,0.0,1.114217681303902,0.0,0.0,5.601445012621978
100.0,0.911584387648741,4.059169104016276,0.0,0.0,0.0,0.0,0.9454044964746964,-0.0,-0.0,6.779337290975572
100.0,0.5704913630656586,5.377233224202372,0.0,0.0,0.0,0.0,1.2161754502926183,-0.0,-0.0,6.518000374353037
100.0,0.9888772146614184,6.19281863182798,0.0,0.0,0.0,0.0,1.1321849542883424,-0.0,-0.0,7.345706906095717
100.0,-0.1069159351188562,9.766098948352665,0.0,0.0,0.0,0.0,1.0820831274405724,0.0,0.0,6.09066577806871
