T,b_0,b_1,theta_00,theta_01,theta_10,theta_11,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_10,sigma_sqrd_11
100.0,1.1701538600240706,2.3257133205522877,0.0,0.0,0.0,0.0,1.0158186831136968,-0.0,-0.0,8.983112170689758
100.0,0.8385266457745925,3.184954211314932,0.0,0.0,0.0,0.0,1.029453866595526,0.0,0.0,8.699209460776878
100.0,1.417639073840646,1.9537034628790506,0.0,0.0,0.0,0.0,1.276611204642104,-0.0,-0.0,9.21545746115467
100.0,0.9997750703753703,2.204972163375459,0.0,0.0,0.0,0.0,1.0024814860130444,0.0,0.0,10.542407860858159
100.0,1.2790273437846582,2.9107665832965353,0.0,0.0,0.0,0.0,1.2193558681815233,0.0,0.0,9.289196407094082
100.0,1.178521441808387,2.9115730421099655,0.0,0.0,0.0,0.0,1.1963279311350383,0.0,0.0,8.949009160817832
100.0,0.7865482314596047,4.933004369427464,0.0,0.0,0.0,0.0,1.0708217368236141,0.0,0.0,10.02806824875665
100.0,1.3028876932673812,2.3393712313001482,0.0,0.0,0.0,0.0,1.1097650490878508,0.0,0.0,11.045836306643336
100.0,0.9637812010527865,4.307295905753987,0.0,0.0,0.0,0.0,1.057814954956818,-0.0,-0.0,10.216624728474976
100.0,0.8377299815065249,3.3931115925445434,0.0,0.0,0.0,0.0,1.3036788391562553,-0.0,-0.0,11.996194480282396
100.0,1.380287567286854,2.2399348781378534,0.0,0.0,0.0,0.0,1.03746083478541,0.0,0.0,7.422449666160946
100.0,0.9031061887356144,2.6586548530130774,0.0,0.0,0.0,0.0,1.1342075826307845,0.0,0.0,9.28592529784008
100.0,1.5467037192487956,2.226682285143475,0.0,0.0,0.0,0.0,1.1050320832372336,0.0,0.0,9.558307886411818
100.0,0.9247155698623916,3.711458006860971,0.0,0.0,0.0,0.0,0.9960649883101361,0.0,0.0,9.57086252931159
100.0,0.957400136786017,4.410198312548861,0.0,0.0,0.0,0.0,1.1131956982512905,0.0,0.0,10.425039688109578
100.0,1.025130390961412,2.0781868734611684,0.0,0.0,0.0,0.0,1.2033863044143474,-0.0,-0.0,8.566896891492302
100.0,1.331769513652029,2.2487407694054546,0.0,0.0,0.0,0.0,1.041761117421655,-0.0,-0.0,9.108982875470181
100.0,1.4897177020277437,1.8345365372122733,0.0,0.0,0.0,0.0,1.093659370973503,-0.0,-0.0,7.2515146810028375
100.0,0.9415889373283388,3.4059938130946152,0.0,0.0,0.0,0.0,1.1312728634030607,0.0,0.0,9.79589361269303
100.0,1.3959309860789206,2.820775319028332,0.0,0.0,0.0,0.0,1.1292411869859575,0.0,0.0,8.111433323048047
100.0,1.4192634706733447,1.5650476783683913,0.0,0.0,0.0,0.0,1.080630505456045,-0.0,-0.0,9.457131343616547
100.0,1.2740285354699368,4.094501851715472,0.0,0.0,0.0,0.0,1.087810419978715,0.0,0.0,9.792161286102834
100.0,0.6510514617834461,5.021269626548604,0.0,0.0,0.0,0.0,1.3265499425273226,-0.0,-0.0,8.495896180321264
100.0,0.957888923337785,2.6288714288311748,0.0,0.0,0.0,0.0,1.1453560940815277,0.0,0.0,9.321618075834778
100.0,1.038212378736083,3.1072502501705697,0.0,0.0,0.0,0.0,1.1258428572114334,0.0,0.0,10.145712735332573
100.0,0.9721427775799434,2.645049393318512,0.0,0.0,0.0,0.0,1.2251276166545828,0.0,0.0,9.236601034165913
100.0,1.0358873382788891,3.0099999317098747,0.0,0.0,0.0,0.0,0.9019865442321673,0.0,0.0,8.297726462499543
100.0,0.8232490527432259,4.564828497497445,0.0,0.0,0.0,0.0,1.1581814789803155,-0.0,-0.0,9.417680053561446
100.0,0.6310404553126623,4.589263778474097,0.0,0.0,0.0,0.0,1.0909816892207926,0.0,0.0,8.904834182419794
100.0,0.9059792257867569,4.137051008632076,0.0,0.0,0.0,0.0,0.9418929154194879,0.0,0.0,9.897353921182953
100.0,0.875019159618145,2.5907831654861146,0.0,0.0,0.0,0.0,1.0732428799287872,0.0,0.0,10.270856442354694
100.0,1.2396001514433028,3.435799685989155,0.0,0.0,0.0,0.0,0.9905076628850694,0.0,0.0,8.854227338085941
100.0,1.4248114295077257,1.705934218794878,0.0,0.0,0.0,0.0,1.081632829429832,0.0,0.0,10.476415279178907
100.0,0.6432394371457796,3.360033879362292,0.0,0.0,0.0,0.0,1.2398657990901907,0.0,0.0,9.558098713337094
100.0,1.1646379915508713,3.1660720746486537,0.0,0.0,0.0,0.0,1.0957699584864988,-0.0,-0.0,10.777660454982039
100.0,1.2259747698723444,2.762595429169703,0.0,0.0,0.0,0.0,1.122274731980391,-0.0,-0.0,9.802417820297714
100.0,1.7003732336243804,1.6985459403618617,0.0,0.0,0.0,0.0,1.291310416001937,0.0,0.0,8.205021843804925
100.0,0.6952283276339737,4.641888802336242,0.0,0.0,0.0,0.0,1.1434167678094196,0.0,0.0,9.883225536096749
100.0,0.9314333189447462,3.6495420477439446,0.0,0.0,0.0,0.0,1.1158705321910893,0.0,0.0,10.12255603272335
100.0,1.659127564044743,1.620196859003392,0.0,0.0,0.0,0.0,1.0739716327711732,0.0,0.0,9.222314315613623
100.0,0.5726947475225329,4.08126799134112,0.0,0.0,0.0,0.0,0.9637729208706075,0.0,0.0,9.339665859819918
100.0,1.5646540048971136,2.6621924452648793,0.0,0.0,0.0,0.0,1.2544070694993301,0.0,0.0,9.289803516516185
100.0,0.6284946812610078,3.6449539294368374,0.0,0.0,0.0,0.0,1.125840823415223,0.0,0.0,8.72607155720855
100.0,0.8604692516424755,4.32292911093722,0.0,0.0,0.0,0.0,1.1418168595230733,0.0,0.0,9.069070440952485
100.0,1.3080485516497562,1.556674527986691,0.0,0.0,0.0,0.0,1.0179454393469103,0.0,0.0,9.018599739769481
100.0,1.3429403717579227,1.6446202316103706,0.0,0.0,0.0,0.0,1.3798931884804693,0.0,0.0,9.50147770460887
100.0,0.47647257383382835,4.265036010301604,0.0,0.0,0.0,0.0,1.1028817821372012,0.0,0.0,9.721237709284656
100.0,0.5947783178249417,3.337090754924463,0.0,0.0,0.0,0.0,1.0126833932017663,0.0,0.0,8.87483506450744
100.0,0.8619505499706821,2.8667279012782596,0.0,0.0,0.0,0.0,1.0737912207192577,0.0,0.0,8.948045944689168
100.0,1.023401405161861,3.1421682676956317,0.0,0.0,0.0,0.0,1.0281913574385724,-0.0,-0.0,10.228424359788406
100.0,0.8188903855145734,2.9614864115237713,0.0,0.0,0.0,0.0,1.0568266147088239,0.0,0.0,10.243140997091418
100.0,0.5772315219903715,4.61161772444881,0.0,0.0,0.0,0.0,1.05236272747822,0.0,0.0,10.305264757466993
100.0,0.8466376164146979,1.3448535931569416,0.0,0.0,0.0,0.0,1.13156074797167,0.0,0.0,11.1533289532385
100.0,0.6389181073919943,4.217366056882805,0.0,0.0,0.0,0.0,1.3886343067555225,-0.0,-0.0,11.100348233998282
100.0,0.9302428159077638,2.858552531747039,0.0,0.0,0.0,0.0,1.2176294095161595,-0.0,-0.0,10.0700417493587
100.0,0.8737826582204529,1.62745244885844,0.0,0.0,0.0,0.0,1.0941194936703098,-0.0,-0.0,10.557164522869053
100.0,0.962749347615985,3.053646170571008,0.0,0.0,0.0,0.0,1.2414210050214896,0.0,0.0,10.804657835543408
100.0,1.1605025449672481,1.2576476784292692,0.0,0.0,0.0,0.0,1.049549681952862,0.0,0.0,9.43972995840397
100.0,0.8945027713093175,2.5608354931207145,0.0,0.0,0.0,0.0,1.027587665355908,0.0,0.0,8.995065986599004
100.0,1.2753978956918157,0.812521361834262,0.0,0.0,0.0,0.0,1.0027313395145279,-0.0,-0.0,11.772198236783463
100.0,1.0222444877136547,2.7523863929590497,0.0,0.0,0.0,0.0,1.0320878071352195,0.0,0.0,9.631850532274226
100.0,0.9717579416170916,1.9360271246979353,0.0,0.0,0.0,0.0,1.3842764355598716,0.0,0.0,8.06203251409919
100.0,1.4540168872207953,1.623982807711749,0.0,0.0,0.0,0.0,1.1257725716888847,0.0,0.0,9.36512612231887
100.0,0.975676515592319,2.652835269538905,0.0,0.0,0.0,0.0,0.9760374941044562,0.0,0.0,9.6220273474025
100.0,1.560370719868951,2.1333742637415773,0.0,0.0,0.0,0.0,1.1490308044594453,0.0,0.0,9.823156433114683
100.0,1.2707728305567776,1.7031011757403414,0.0,0.0,0.0,0.0,1.1157682256574595,-0.0,-0.0,9.15791138716944
100.0,1.2722830500304128,2.466410207344655,0.0,0.0,0.0,0.0,1.2620760367459891,0.0,0.0,9.156837269889119
100.0,0.6197873345600957,3.912379933974714,0.0,0.0,0.0,0.0,1.1610753910094593,0.0,0.0,9.758637541425593
100.0,1.3470718768724934,1.8753415842376946,0.0,0.0,0.0,0.0,1.0343728789000435,-0.0,-0.0,10.513820871463029
100.0,0.6977987202155223,3.030978533294983,0.0,0.0,0.0,0.0,1.2836284055424734,0.0,0.0,10.369856306557102
100.0,0.5594946622772549,5.179216926701597,0.0,0.0,0.0,0.0,1.1498164994550644,0.0,0.0,9.864308977654936
100.0,1.285081072717298,2.878657168692986,0.0,0.0,0.0,0.0,1.2192919801999647,0.0,0.0,8.273787566119523
100.0,0.9345402301736411,4.286413944193575,0.0,0.0,0.0,0.0,1.1667601617458605,0.0,0.0,8.815599876443954
100.0,0.7611952159348124,4.444503734230996,0.0,0.0,0.0,0.0,1.1781490407665425,0.0,0.0,8.433580134400927
100.0,1.3080867906234306,2.88563092573785,0.0,0.0,0.0,0.0,1.0971111223658279,0.0,0.0,10.110523009456433
100.0,0.7126535524132384,5.448638970316308,0.0,0.0,0.0,0.0,1.1063964137607334,0.0,0.0,10.711660283930462
100.0,1.2443722588970016,1.5204770925514124,0.0,0.0,0.0,0.0,1.085773823604508,0.0,0.0,10.37819741679569
100.0,1.8411558129838637,0.35986841003133957,0.0,0.0,0.0,0.0,1.3511308297027957,0.0,0.0,8.500192279470108
100.0,0.8799262348836587,3.5792884299177077,0.0,0.0,0.0,0.0,1.0513292365478624,-0.0,-0.0,10.625134845504535
100.0,1.1177228331777962,3.557599829573091,0.0,0.0,0.0,0.0,1.3557123040343513,0.0,0.0,8.83600178642606
100.0,1.1259979880684137,2.272783503648805,0.0,0.0,0.0,0.0,1.2520142776518481,0.0,0.0,9.365118978765251
100.0,0.48974612810522244,4.827242923114248,0.0,0.0,0.0,0.0,1.042058341035241,0.0,0.0,10.478156007275
100.0,0.4171216044805317,3.7919767506932853,0.0,0.0,0.0,0.0,1.2157991247806361,-0.0,-0.0,9.80690159102162
100.0,1.0626207461427888,3.601636694148885,0.0,0.0,0.0,0.0,1.2354461634379523,0.0,0.0,9.529928097809973
100.0,0.9631596908181701,4.129790566991416,0.0,0.0,0.0,0.0,1.2373317007582032,-0.0,-0.0,9.890942422358995
100.0,0.8279294827141238,2.537615048522671,0.0,0.0,0.0,0.0,1.0950279496117223,-0.0,-0.0,9.908543866450778
100.0,1.4284023810572508,1.572513572296668,0.0,0.0,0.0,0.0,1.0777484287089802,0.0,0.0,9.435325281133514
100.0,1.3172958660519662,0.7096592026277504,0.0,0.0,0.0,0.0,1.2768455088807233,0.0,0.0,9.1001239559029
100.0,1.0063350622644618,3.118013483400632,0.0,0.0,0.0,0.0,1.2960947988789426,0.0,0.0,10.130346449061154
100.0,1.5292051198784236,2.303068007679248,0.0,0.0,0.0,0.0,1.1029181880596988,-0.0,-0.0,8.509285310189558
100.0,1.3851389184956346,1.3271099351982372,0.0,0.0,0.0,0.0,1.100819865463991,-0.0,-0.0,9.177993381518403
100.0,0.30889732902975825,4.929818703015436,0.0,0.0,0.0,0.0,1.050611455646787,-0.0,-0.0,10.277503783306829
100.0,1.1247157681412032,4.4061999132573275,0.0,0.0,0.0,0.0,1.2642709586508565,0.0,0.0,9.171417597468787
100.0,1.3843475281910045,0.7195573026487635,0.0,0.0,0.0,0.0,1.1441165451872488,0.0,0.0,8.693169892683729
100.0,1.0326338275184275,3.618295697901287,0.0,0.0,0.0,0.0,0.936121812438174,0.0,0.0,10.704089912002742
100.0,1.375111935336624,1.6386341279359842,0.0,0.0,0.0,0.0,1.3273856071325125,-0.0,-0.0,8.871307546569515
100.0,1.1164509799577786,3.3148373459618705,0.0,0.0,0.0,0.0,1.0760839229546264,0.0,0.0,10.443063039244377
100.0,0.6084480736670407,4.766658541127123,0.0,0.0,0.0,0.0,1.2537087097141306,0.0,0.0,8.95219513410619
100.0,1.1997970581591695,2.05511316346649,0.0,0.0,0.0,0.0,1.1460273124503526,0.0,0.0,10.415876947628245
100.0,1.2220015683439196,2.2298415407788723,0.0,0.0,0.0,0.0,1.3370676810104007,0.0,0.0,10.597942041207812
100.0,0.9815087168581622,3.6912567676309807,0.0,0.0,0.0,0.0,0.9182100235258862,-0.0,-0.0,9.275701157582958
100.0,0.5711923989821437,4.5752939036757025,0.0,0.0,0.0,0.0,1.1394289848695995,0.0,0.0,10.369304746569524
100.0,0.797849145465053,3.39265965626269,0.0,0.0,0.0,0.0,1.1957187272982086,0.0,0.0,9.158362567736106
100.0,1.0164697684452928,2.736689028564042,0.0,0.0,0.0,0.0,1.014448856866818,0.0,0.0,9.724047206181188
100.0,1.1834520534768231,3.039534411937135,0.0,0.0,0.0,0.0,1.0543469371681644,0.0,0.0,10.44980942898437
100.0,1.1827728984018362,2.2015892641324863,0.0,0.0,0.0,0.0,1.0879507959712105,0.0,0.0,8.865383053787978
100.0,1.244660359451873,3.110652647124871,0.0,0.0,0.0,0.0,1.2480642274528386,0.0,0.0,9.308047952018374
100.0,0.44136785465387063,4.083247854363868,0.0,0.0,0.0,0.0,1.1610553694877621,0.0,0.0,9.425467458195309
100.0,1.2163651291214557,3.149559377653379,0.0,0.0,0.0,0.0,1.0826002797380139,0.0,0.0,8.73886037251116
100.0,0.7897256373606154,3.2304943537447386,0.0,0.0,0.0,0.0,0.9435068252296652,0.0,0.0,8.848575832343068
100.0,0.8786938260233861,3.8760095617859345,0.0,0.0,0.0,0.0,1.1333100325236747,-0.0,-0.0,7.72940729543479
100.0,0.539935728900525,4.629050058654122,0.0,0.0,0.0,0.0,0.9942654329912123,0.0,0.0,8.881173065730758
100.0,0.883890112595334,3.505164915691814,0.0,0.0,0.0,0.0,1.207896275138213,-0.0,-0.0,9.47839958889453
100.0,1.5627371431068446,2.5660717418910894,0.0,0.0,0.0,0.0,1.150933566714622,-0.0,-0.0,9.12607554997809
100.0,1.2452731025254415,2.873272044197818,0.0,0.0,0.0,0.0,1.0559405187428916,-0.0,-0.0,10.686359469734304
100.0,1.2900066172487403,1.9411021733494698,0.0,0.0,0.0,0.0,1.0470449235019985,-0.0,-0.0,8.819314594803773
100.0,1.625111226590515,1.7155538210503225,0.0,0.0,0.0,0.0,1.0594441460219017,-0.0,-0.0,11.024111705458273
100.0,1.410566527177038,2.1314732746322336,0.0,0.0,0.0,0.0,1.2139395158807056,0.0,0.0,8.727236614326758
100.0,1.2645033997619244,3.2095301852030724,0.0,0.0,0.0,0.0,1.2131465080956831,-0.0,-0.0,10.107327800932124
100.0,0.6357159368746489,4.500899914008173,0.0,0.0,0.0,0.0,0.9644218477939416,0.0,0.0,9.673390639653606
100.0,0.732686042960095,4.0403238443045195,0.0,0.0,0.0,0.0,1.115330014576247,0.0,0.0,10.384645360631149
100.0,1.066167169255304,2.662118892610269,0.0,0.0,0.0,0.0,1.0567408153278348,0.0,0.0,9.344134839514094
100.0,0.8126096436613471,4.027525103154959,0.0,0.0,0.0,0.0,1.1939235348164106,0.0,0.0,8.392097471270962
100.0,0.8557227264536454,2.872793094105422,0.0,0.0,0.0,0.0,1.0421516588382012,0.0,0.0,10.697286687119572
100.0,1.688402152346906,1.7011044604286554,0.0,0.0,0.0,0.0,1.2801476264467682,0.0,0.0,8.506924741154204
100.0,1.0880861411064522,2.6055008619459277,0.0,0.0,0.0,0.0,1.174011132793072,0.0,0.0,11.187417211397873
100.0,1.1306549660090628,3.2235122157156106,0.0,0.0,0.0,0.0,1.0526454880593397,0.0,0.0,9.281544781518075
100.0,1.1627927142341776,3.2414423269044086,0.0,0.0,0.0,0.0,1.1774705400715577,0.0,0.0,9.898038767743804
100.0,1.0420066369057028,2.589668651989227,0.0,0.0,0.0,0.0,1.1086823443322644,0.0,0.0,9.523572729210807
100.0,1.0095399633228987,2.093436688043877,0.0,0.0,0.0,0.0,1.0377079202460948,-0.0,-0.0,9.499685697327767
100.0,0.9825752002818948,3.5779100282210936,0.0,0.0,0.0,0.0,0.902631912946431,0.0,0.0,10.426241839382099
100.0,1.4729474840985173,0.8658890545589313,0.0,0.0,0.0,0.0,1.2378135641240298,0.0,0.0,10.239456447899864
100.0,1.372434045260964,1.330341084727064,0.0,0.0,0.0,0.0,0.9644099500253687,0.0,0.0,10.322604963002421
100.0,0.8156561216433217,2.964616483826653,0.0,0.0,0.0,0.0,0.8846015924154088,0.0,0.0,10.337213663885597
100.0,1.036738203227827,2.9510740418804553,0.0,0.0,0.0,0.0,1.2278398177854197,-0.0,-0.0,8.329793484367041
100.0,1.174279954422542,2.4902888531329848,0.0,0.0,0.0,0.0,0.9831518390279759,0.0,0.0,11.76478683115725
100.0,1.4534433858811773,1.5214920460291128,0.0,0.0,0.0,0.0,0.9397731857447675,0.0,0.0,9.592821016675485
100.0,0.98516695074619,2.8516072854387513,0.0,0.0,0.0,0.0,1.2792439278585992,0.0,0.0,9.46768144738812
100.0,1.414898034736023,1.7021953927889801,0.0,0.0,0.0,0.0,1.242023062533669,-0.0,-0.0,9.381100874945203
100.0,1.2397154070816834,1.3087383576491298,0.0,0.0,0.0,0.0,1.0002062292794447,0.0,0.0,10.636366935319064
100.0,1.5461881510248219,1.5303176064889863,0.0,0.0,0.0,0.0,1.2460136731593607,0.0,0.0,9.816919940890283
100.0,1.110983993584832,2.037999966528376,0.0,0.0,0.0,0.0,0.8115343227620742,0.0,0.0,10.164236099083318
100.0,1.176608018696461,2.149762086367916,0.0,0.0,0.0,0.0,1.3197743135896218,0.0,0.0,8.640816089124675
100.0,0.7826183129354364,3.4808885741524636,0.0,0.0,0.0,0.0,1.0984965498672932,0.0,0.0,10.445767488122572
100.0,0.9212464103610023,3.307973927677707,0.0,0.0,0.0,0.0,1.2643325031317472,-0.0,-0.0,9.871909528337115
100.0,0.7154587763401463,3.6232331409242464,0.0,0.0,0.0,0.0,1.2177409074164012,0.0,0.0,10.526589453386258
100.0,1.1191888757796302,2.80557241679038,0.0,0.0,0.0,0.0,1.15010688210024,-0.0,-0.0,10.90545636769928
100.0,1.7791939717348897,1.1068215149359075,0.0,0.0,0.0,0.0,1.1041568576974,0.0,0.0,8.957332663518612
100.0,1.492607813133617,2.3806018177322805,0.0,0.0,0.0,0.0,1.189323300476249,0.0,0.0,9.618881686859787
100.0,0.7201005376867102,3.697584063723313,0.0,0.0,0.0,0.0,1.1481268718251454,-0.0,-0.0,8.787591601298246
100.0,0.611581766808138,3.076522088825901,0.0,0.0,0.0,0.0,1.1007834921499962,-0.0,-0.0,7.763187285221196
100.0,1.0539977376727976,2.646488776596516,0.0,0.0,0.0,0.0,1.073091710651343,-0.0,-0.0,9.91024474389996
100.0,0.956094555772113,3.140634500960581,0.0,0.0,0.0,0.0,1.224933957777166,-0.0,-0.0,10.288915355293305
100.0,0.6125669418205907,4.285230782071653,0.0,0.0,0.0,0.0,1.1450751098459622,0.0,0.0,9.803847063535507
100.0,1.4340492665714857,1.7249585848589324,0.0,0.0,0.0,0.0,1.1746893043198938,0.0,0.0,8.857060714593914
100.0,0.9985062714160495,2.094222371961992,0.0,0.0,0.0,0.0,1.2168246155487392,-0.0,-0.0,9.467262649625397
100.0,1.191655171689711,2.249170925492116,0.0,0.0,0.0,0.0,1.2755147120817938,0.0,0.0,8.532945442022735
100.0,1.4645027455628918,2.434489969025961,0.0,0.0,0.0,0.0,0.973641774167038,-0.0,-0.0,8.340568546109326
100.0,1.424704571602844,2.3750856613071054,0.0,0.0,0.0,0.0,1.1288816990987611,0.0,0.0,11.010146236845621
100.0,0.8205393546156616,2.9478903479783667,0.0,0.0,0.0,0.0,1.0703607993371118,0.0,0.0,9.00738503255258
100.0,0.7036068129491158,3.6401001122378815,0.0,0.0,0.0,0.0,1.0047831596070587,0.0,0.0,6.768554626885222
100.0,1.2363584521715607,3.188607200887841,0.0,0.0,0.0,0.0,1.1323874791584112,0.0,0.0,7.317154697425912
100.0,0.6186642719234023,3.6613835850157126,0.0,0.0,0.0,0.0,1.05592497919249,0.0,0.0,9.225294943237886
100.0,0.7702800344411255,3.626124284128838,0.0,0.0,0.0,0.0,1.1646774217643288,0.0,0.0,7.774000459725968
100.0,1.1564359077206028,2.900629902915526,0.0,0.0,0.0,0.0,1.0782698285459404,0.0,0.0,9.546379146818408
100.0,0.882515603678323,4.173734724133061,0.0,0.0,0.0,0.0,1.1327307961501907,0.0,0.0,9.250459656167234
100.0,1.065627712772693,2.0123638298830655,0.0,0.0,0.0,0.0,1.1510927184636015,0.0,0.0,11.315014896274059
100.0,1.3019199063060478,3.063023720750695,0.0,0.0,0.0,0.0,1.102776204592809,0.0,0.0,10.910812352104458
100.0,1.2013195487575432,3.366210764438448,0.0,0.0,0.0,0.0,1.2584027496845633,0.0,0.0,9.683181860179765
100.0,1.2412361708431578,3.3691876445284765,0.0,0.0,0.0,0.0,1.1732593095326385,-0.0,-0.0,10.13479934731776
100.0,1.0901896168228553,2.713099021683052,0.0,0.0,0.0,0.0,1.157062761000808,0.0,0.0,8.506013792611201
100.0,0.6552055056302407,4.270462922797475,0.0,0.0,0.0,0.0,1.0436117604247446,-0.0,-0.0,8.344387098415728
100.0,1.1769661826830915,1.34379897460395,0.0,0.0,0.0,0.0,0.8654239557647496,0.0,0.0,10.238833407018289
100.0,1.7642100423279499,1.3794090450790182,0.0,0.0,0.0,0.0,1.1229633460617552,-0.0,-0.0,8.25806042470363
100.0,0.8237013834857247,5.376363227883413,0.0,0.0,0.0,0.0,1.259819861032917,0.0,0.0,10.264059605979929
100.0,0.6595912720239169,3.5866790453848516,0.0,0.0,0.0,0.0,1.1713120690653072,0.0,0.0,9.694459571052652
100.0,0.7729123280557424,3.9115722136154063,0.0,0.0,0.0,0.0,1.2787117509692205,0.0,0.0,9.739186633856512
100.0,1.233089248538221,2.9507933080532687,0.0,0.0,0.0,0.0,1.1857977227731962,0.0,0.0,10.630644952764262
100.0,0.6926164534782115,3.2638315727027205,0.0,0.0,0.0,0.0,1.2474679971886606,0.0,0.0,9.352038589978772
100.0,0.7233750063288417,3.592719060168452,0.0,0.0,0.0,0.0,1.0168989666919142,-0.0,-0.0,11.072560228190387
100.0,0.6459760486392756,4.802121599184358,0.0,0.0,0.0,0.0,1.1684809026761205,0.0,0.0,8.339423147017637
100.0,0.5327551248654586,4.255429053959818,0.0,0.0,0.0,0.0,0.9796598894616309,0.0,0.0,9.286778619725444
100.0,1.0731895189763117,1.4922523256307996,0.0,0.0,0.0,0.0,1.2229091134920413,-0.0,-0.0,8.520865399630559
100.0,0.9888706860454198,3.532932654301267,0.0,0.0,0.0,0.0,1.2448583133653421,-0.0,-0.0,9.546797381453706
100.0,1.4956359577463991,0.9172773531031153,0.0,0.0,0.0,0.0,1.204165094802354,-0.0,-0.0,9.58639590280238
100.0,1.0683374095840286,2.1312371644557824,0.0,0.0,0.0,0.0,1.111513458767037,0.0,0.0,8.486506311002644
100.0,1.1560042267251658,2.601120833523433,0.0,0.0,0.0,0.0,1.172885515033985,0.0,0.0,9.04635641745281
100.0,1.3170076459793902,0.8402561031107617,0.0,0.0,0.0,0.0,1.291212390731172,0.0,0.0,9.502704711549107
100.0,0.17198778952881935,6.4221943214988855,0.0,0.0,0.0,0.0,1.2103945009716557,0.0,0.0,8.351578737674842
100.0,0.5265562620772778,5.503467777767178,0.0,0.0,0.0,0.0,1.0975575879440553,0.0,0.0,8.325752090940352
100.0,1.0147740995203047,3.3165776189643896,0.0,0.0,0.0,0.0,1.0481571540575636,0.0,0.0,9.965785465105382
100.0,1.256312206623354,2.2424519954496938,0.0,0.0,0.0,0.0,0.9484199903413765,0.0,0.0,8.939777625006554
100.0,1.333734873707781,1.8628906967412047,0.0,0.0,0.0,0.0,0.969394194972693,0.0,0.0,11.167970994634207
100.0,1.2437696918845598,1.8923092136176098,0.0,0.0,0.0,0.0,1.1213351196691692,0.0,0.0,11.563184779107731
100.0,0.9362426214666801,4.497628644563262,0.0,0.0,0.0,0.0,1.2848811824153492,0.0,0.0,8.233942784112195
100.0,0.9120182391417239,3.344025283900162,0.0,0.0,0.0,0.0,1.0764500143560023,-0.0,-0.0,10.042921804399748
100.0,1.7701276070849397,1.5026852191273383,0.0,0.0,0.0,0.0,1.2273786591112954,-0.0,-0.0,9.296543987611315
100.0,0.9710379562016709,4.30285607870687,0.0,0.0,0.0,0.0,1.242494721396187,-0.0,-0.0,8.841424404649713
100.0,1.4596196584215158,1.970909814091538,0.0,0.0,0.0,0.0,1.0820938679491672,0.0,0.0,9.455441081026029
100.0,0.8439089318866819,3.6558507420802657,0.0,0.0,0.0,0.0,1.376119734166395,0.0,0.0,10.363275976918205
100.0,1.3330378388707858,2.783480396599085,0.0,0.0,0.0,0.0,0.980306239200783,0.0,0.0,11.475057802518725
100.0,1.0035316851300828,4.322482470110596,0.0,0.0,0.0,0.0,1.0975419363452024,0.0,0.0,8.806337984611085
100.0,1.5205362536534524,1.325777409308818,0.0,0.0,0.0,0.0,1.133755350895307,0.0,0.0,7.888499542633602
