b_0,b_1,b_2,theta_00,theta_01,theta_02,theta_10,theta_11,theta_12,theta_20,theta_21,theta_22,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_02,sigma_sqrd_10,sigma_sqrd_11,sigma_sqrd_12,sigma_sqrd_20,sigma_sqrd_21,sigma_sqrd_22
0.010507314150592632,0.9540343882251374,3.04610426370407,0.46505714165802725,0.09531729641622252,0.19045673691230758,0.09531729641622252,0.500980935437759,0.1052111046889379,0.19045673691230758,0.1052111046889379,0.49118319929044796,1.1048509482783844,0.0,0.0,0.0,1.1151693324813987,0.0,0.0,0.0,1.1261224274486759
-0.03811054749976171,1.0438955661522342,3.073823362889785,0.4617489359933274,0.06528994374270233,0.1891554690588732,0.06528994374270233,0.47946088910540263,0.10642215820201244,0.1891554690588732,0.10642215820201244,0.4807125132223462,1.115483052513916,0.0,0.0,0.0,1.098154192709791,0.0,0.0,0.0,1.1246767728763776
0.0279630546743633,0.9622093561145301,2.9670791491547703,0.47355026286778984,0.09378488639516294,0.18856846787920073,0.09378488639516294,0.4573835402918546,0.09172119376310534,0.18856846787920073,0.09172119376310534,0.4801762128332998,1.1267261312230281,0.0,0.0,0.0,1.0966351009027782,0.0,0.0,0.0,1.0916992830796035
0.015730017775025234,0.9154464802978595,3.053591721687475,0.5104287645331472,0.10201388057890862,0.20662762340363452,0.10201388057890862,0.4924555211853855,0.10614832291980142,0.20662762340363452,0.10614832291980142,0.4659570113600779,1.1292457233975337,0.0,0.0,0.0,1.1038381988947847,0.0,0.0,0.0,1.1147414979961285
0.03973615798048932,1.0187755376512602,3.0125556937185003,0.4747816038779686,0.08179023953337541,0.19216865434104746,0.08179023953337541,0.48753951147470975,0.09564002477033812,0.19216865434104746,0.09564002477033812,0.47484043322007186,1.1149240641359057,0.0,0.0,0.0,1.1189398854379622,0.0,0.0,0.0,1.1073162332666744
0.024592993118216278,0.9352981990984373,3.028097436389535,0.49128047340406916,0.08777047831118351,0.178792967775671,0.08777047831118351,0.48270997008806227,0.1037407019532273,0.178792967775671,0.1037407019532273,0.46652482879988155,1.1105893210456852,0.0,0.0,0.0,1.0939888133473348,0.0,0.0,0.0,1.1094376231781287
-0.01767692877477566,0.9974148768605767,2.997379482251988,0.4754633811667678,0.10247968343543527,0.19280693547267697,0.10247968343543527,0.48927554501013415,0.08989450010552019,0.19280693547267697,0.08989450010552019,0.48990160276538547,1.1273140477377852,0.0,0.0,0.0,1.1158072337087674,0.0,0.0,0.0,1.1169624282969242
0.0014532284587168477,1.0110338631623335,2.9623166647379673,0.4752639779740079,0.09544046099727284,0.18314861112763947,0.09544046099727284,0.5098247222018105,0.10985609187863463,0.18314861112763947,0.10985609187863463,0.47277716679694126,1.0925952893301687,0.0,0.0,0.0,1.0922053962982055,0.0,0.0,0.0,1.115168384752455
-0.002531191267952414,0.9716307197306053,3.040141148568302,0.4896750776310246,0.09632842604072044,0.19042359310895712,0.09632842604072044,0.4771881144513959,0.11677433920589358,0.19042359310895712,0.11677433920589358,0.5009227377579619,1.1199538239095985,0.0,0.0,0.0,1.126787993544173,0.0,0.0,0.0,1.1084403572494623
0.05535573268232124,1.0322693288908575,2.9437661484017315,0.49025989332350145,0.07515055016405872,0.2034379981574141,0.07515055016405872,0.46519154072611485,0.07916544429274025,0.2034379981574141,0.07916544429274025,0.48752308815658624,1.113673932903841,0.0,0.0,0.0,1.086863602432891,0.0,0.0,0.0,1.117926045734075
0.013411458304098468,0.9929319882185983,3.011777863296353,0.4790687908175728,0.09588295750759476,0.19182770062355542,0.09588295750759476,0.466713905694495,0.07739569007123209,0.19182770062355542,0.07739569007123209,0.45918595533529866,1.0932685268781641,0.0,0.0,0.0,1.1354704576927606,0.0,0.0,0.0,1.0973132117562123
0.04433006571789877,0.9306200424363917,2.974955626199443,0.4747163110007351,0.09808936704614604,0.18707838444389302,0.09808936704614604,0.5117892100616371,0.08860221150756709,0.18707838444389302,0.08860221150756709,0.45588712351698546,1.069305787897483,0.0,0.0,0.0,1.1109645676409445,0.0,0.0,0.0,1.0898884085249771
-0.05332797765019503,0.9053756025613083,3.0512510899411023,0.5352793142433754,0.0950433607811877,0.20932183489186929,0.0950433607811877,0.4957379909093739,0.10547773399964067,0.20932183489186929,0.10547773399964067,0.5196388359185062,1.1115785932384041,0.0,0.0,0.0,1.1363394792301464,0.0,0.0,0.0,1.1242962852439828
-0.016311601825040316,1.0025405332144048,2.986215833680258,0.5063757036278804,0.08558136772918323,0.19222331863921677,0.08558136772918323,0.47354158017193604,0.11231880344135445,0.19222331863921677,0.11231880344135445,0.5041753114929904,1.0801658781282422,0.0,0.0,0.0,1.1217565913922034,0.0,0.0,0.0,1.1178831907251048
-0.03924306836495069,0.9676959726085897,3.0325125988749266,0.48136192824353463,0.10545242835556792,0.1814125119390601,0.10545242835556792,0.517331614722337,0.08317525394264161,0.1814125119390601,0.08317525394264161,0.44377890953344645,1.126526623659262,0.0,0.0,0.0,1.1235472693534536,0.0,0.0,0.0,1.1096568327024017
0.015297558234909372,1.0498269873040311,2.954503676219894,0.4897929449505984,0.06705851816559943,0.1786713016849099,0.06705851816559943,0.48132739059090107,0.10628485828357082,0.1786713016849099,0.10628485828357082,0.4967787962403201,1.1123773328033433,0.0,0.0,0.0,1.0995209236976868,0.0,0.0,0.0,1.1307469907253112
0.018877242688716808,0.9816735321379717,2.9875343164289356,0.47665585407080124,0.09409766132442618,0.18114694055571906,0.09409766132442618,0.49883638588492846,0.09583362873510831,0.18114694055571906,0.09583362873510831,0.4733763435114187,1.1162560476172392,0.0,0.0,0.0,1.1238845347229938,0.0,0.0,0.0,1.1071931143579903
0.04806265321340872,1.000591791683644,2.9845032003959395,0.5297362993670334,0.10819798575279221,0.18892564233303386,0.10819798575279221,0.48015502880495836,0.10090302397443132,0.18892564233303386,0.10090302397443132,0.5139092079531045,1.1277548775956854,0.0,0.0,0.0,1.1180726469261857,0.0,0.0,0.0,1.1148168663560794
-0.03847196903382095,1.0252130597926707,2.998298997549261,0.49533944055382584,0.09502107257421266,0.20034952673980808,0.09502107257421266,0.5122536293987512,0.0973821916029563,0.20034952673980808,0.0973821916029563,0.4582187907046015,1.1265101525430987,0.0,0.0,0.0,1.1506251625447632,0.0,0.0,0.0,1.1110023269130178
0.050970387025601895,1.0481755014822853,2.966394429969179,0.48660083141420996,0.09993405367969435,0.20957955066993417,0.09993405367969435,0.48327090276159207,0.11728760228379226,0.20957955066993417,0.11728760228379226,0.5192381204579186,1.090727575637527,0.0,0.0,0.0,1.1153994976529684,0.0,0.0,0.0,1.1142359453835557
0.0004886005452925474,1.06127473397777,2.9437908158499666,0.4743932602400609,0.09479199417168827,0.1755437769335676,0.09479199417168827,0.47191635675461036,0.09770854524036106,0.1755437769335676,0.09770854524036106,0.46572630007713656,1.1013506481377628,0.0,0.0,0.0,1.1091193180473728,0.0,0.0,0.0,1.0794094414632172
-0.08323578078394223,0.9863606342468438,3.017832743295031,0.4701841104368555,0.08499967897312807,0.1693706796251105,0.08499967897312807,0.4905669054718665,0.09856487258348624,0.1693706796251105,0.09856487258348624,0.4963584291035424,1.096416054610787,0.0,0.0,0.0,1.1318424841555956,0.0,0.0,0.0,1.1158902464930935
0.033664044205610026,0.9872208269390333,2.992621088064223,0.48579937462477907,0.11405133676099957,0.19914356633709723,0.11405133676099957,0.48000394826684467,0.08642914322809889,0.19914356633709723,0.08642914322809889,0.5068985950022458,1.1156819467583454,0.0,0.0,0.0,1.0919518186089383,0.0,0.0,0.0,1.1227142559775511
-0.008965880575756932,1.0234694053618947,3.0051675382472265,0.501302749383939,0.09208060570937057,0.19633747737378635,0.09208060570937057,0.5019258350298677,0.07057299918858631,0.19633747737378635,0.07057299918858631,0.509152431276801,1.125914290261236,0.0,0.0,0.0,1.1175816370817684,0.0,0.0,0.0,1.0932024472871051
0.046277193718210326,1.0373685647256157,2.961130033105368,0.48448841489876304,0.09621176428559503,0.20401468345641688,0.09621176428559503,0.4803210208905698,0.09911155991029053,0.20401468345641688,0.09911155991029053,0.49309658799005596,1.1151089978560345,0.0,0.0,0.0,1.1067698829596275,0.0,0.0,0.0,1.1243507875666572
0.00724225453459703,0.9646106238368471,3.0071335952946248,0.49475243678428776,0.08313174789180153,0.18496236842751151,0.08313174789180153,0.5046471237180065,0.11361955689693304,0.18496236842751151,0.11361955689693304,0.5023658857603457,1.1322897157806506,0.0,0.0,0.0,1.117839278884192,0.0,0.0,0.0,1.1180640565908728
0.01846775113304546,0.9031145051529944,3.042271541519331,0.4945975292780973,0.10453122677811812,0.20114159865548564,0.10453122677811812,0.49273059777562955,0.09022158265903372,0.20114159865548564,0.09022158265903372,0.507704195200458,1.11955060054799,0.0,0.0,0.0,1.1030397045503335,0.0,0.0,0.0,1.106665201958497
-0.05210765865014965,1.033684271026536,3.0317040374658695,0.4899111117288197,0.1126964160873409,0.21389415791689803,0.1126964160873409,0.4765748897793963,0.08232762227951343,0.21389415791689803,0.08232762227951343,0.4706573464607288,1.1344179166229982,0.0,0.0,0.0,1.1211520067796816,0.0,0.0,0.0,1.0921153699220043
0.012690630578817589,1.0638167791223434,3.027941765663488,0.48301972762040873,0.07493238681023667,0.1979125308148725,0.07493238681023667,0.47636948690191094,0.08426290264608463,0.1979125308148725,0.08426290264608463,0.46402974227539595,1.115893315738658,0.0,0.0,0.0,1.1073230067450335,0.0,0.0,0.0,1.1165441213670215
0.03120944215798568,0.9584436571639842,3.0041511289512894,0.500458655214312,0.08786705530927384,0.1903419990207385,0.08786705530927384,0.5092236780731273,0.0746808987491549,0.1903419990207385,0.0746808987491549,0.5176766661123586,1.1055767151766225,0.0,0.0,0.0,1.1019217422913283,0.0,0.0,0.0,1.1107441334842303
-0.08192826546475863,1.023735655717952,3.0473159382960233,0.47305803834365223,0.09411435561572802,0.19352332091099195,0.09411435561572802,0.48104293453750635,0.09774793728692693,0.19352332091099195,0.09774793728692693,0.4837852515691445,1.0939762748901347,0.0,0.0,0.0,1.1100301168049407,0.0,0.0,0.0,1.136194712466491
-0.03708755520084669,1.0125360207926286,3.05915642930595,0.4894561107550488,0.08958227985406744,0.18917124370601668,0.08958227985406744,0.4852568226447466,0.07098625792194513,0.18917124370601668,0.07098625792194513,0.48103496748614755,1.124529750745296,0.0,0.0,0.0,1.0928938627209517,0.0,0.0,0.0,1.109642082567518
-0.05643894340010378,1.0496154588741247,3.058551966976445,0.4713612016710034,0.07427328479928037,0.19211797269061612,0.07427328479928037,0.4757002828402498,0.1013895163853381,0.19211797269061612,0.1013895163853381,0.48930695056798873,1.0990001650858303,0.0,0.0,0.0,1.115851582102486,0.0,0.0,0.0,1.1201040321443567
0.00517554264696124,1.0921173322361468,2.937170487370327,0.5078232921507756,0.08529559784578908,0.21008420257262744,0.08529559784578908,0.4967590088146644,0.0994275665132227,0.21008420257262744,0.0994275665132227,0.4934926711928531,1.1020500379713922,0.0,0.0,0.0,1.1162955171415487,0.0,0.0,0.0,1.1283237672153956
-0.003060071912238142,0.947052909962125,2.950536932740291,0.47937500548518763,0.09823726759367922,0.1892976787631966,0.09823726759367922,0.47133976802050814,0.08851940176618076,0.1892976787631966,0.08851940176618076,0.47885890778117834,1.102691122672305,0.0,0.0,0.0,1.0785744116186395,0.0,0.0,0.0,1.1231262906309087
-0.006740799738868497,1.06246278860449,2.9598361470078696,0.4833409593265391,0.0958879826535467,0.19470668135424635,0.0958879826535467,0.49925915059353715,0.09896303681216465,0.19470668135424635,0.09896303681216465,0.4841520206953457,1.1024699933265474,0.0,0.0,0.0,1.1242309627577334,0.0,0.0,0.0,1.1132604855268138
