b_0,b_1,b_2,theta_00,theta_01,theta_02,theta_10,theta_11,theta_12,theta_20,theta_21,theta_22,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_02,sigma_sqrd_10,sigma_sqrd_11,sigma_sqrd_12,sigma_sqrd_20,sigma_sqrd_21,sigma_sqrd_22
0.0003592273679627611,0.9985324518698322,3.0014332058756725,0.4648760565876258,0.09535289031420278,0.19057740943719337,0.09535289031420278,0.5009444923900565,0.10522572805528471,0.19057740943719337,0.10522572805528471,0.49147153173770136,0.0011545282081463811,0.0,0.0,0.0,0.0011428681056963952,0.0,0.0,0.0,0.0010980620927606003
-0.001207565272853406,1.0013604665423403,3.00235426953191,0.461805625662932,0.06529257987645798,0.1891001473721593,0.06529257987645798,0.4795213730996813,0.10633968253757053,0.1891001473721593,0.10633968253757053,0.48057242710614256,0.0010992414908395111,0.0,0.0,0.0,0.0010656720099336448,0.0,0.0,0.0,0.0011382931876885666
0.0008922740481190727,0.9987256287929522,2.998985035072419,0.47343422050092626,0.09382698015910762,0.18859199726437864,0.09382698015910762,0.4571739048551969,0.09181031973819373,0.18859199726437864,0.09181031973819373,0.48044307356893634,0.001150789827105499,0.0,0.0,0.0,0.0012296088422238023,0.0,0.0,0.0,0.0010611613473092872
0.0004969049769545283,0.9973193409060962,3.001694943596755,0.5104579303663417,0.10201745183340463,0.2066365660687857,0.10201745183340463,0.49244004016891585,0.10614523623239419,0.2066365660687857,0.10614523623239419,0.4659504301638763,0.0011229559321193673,0.0,0.0,0.0,0.001110612266947736,0.0,0.0,0.0,0.001112494868592343
0.0012670719749165189,1.0005773060928194,3.000410792556254,0.47477275479782693,0.08180419314467371,0.19215916546028114,0.08180419314467371,0.4876013974363828,0.09560993827918166,0.19215916546028114,0.09560993827918166,0.4747660311548352,0.0011334963804907718,0.0,0.0,0.0,0.00109119610976656,0.0,0.0,0.0,0.0011392471793348275
0.0008208168413361919,0.9979010384087726,3.000879954078173,0.49101746236496546,0.08777197122104047,0.17870721932982703,0.08777197122104047,0.4826805074533254,0.10374229520187853,0.17870721932982703,0.10374229520187853,0.46679850588911403,0.001199988537795584,0.0,0.0,0.0,0.0011534804961565075,0.0,0.0,0.0,0.0011063530930303185
-0.0005436476116319052,0.9999097946329532,2.9999201364201546,0.4755347513511894,0.10249170668371949,0.19280692235287844,0.10249170668371949,0.48916190991872016,0.08987415432837373,0.19280692235287844,0.08987415432837373,0.48998764169878706,0.001073621349939408,0.0,0.0,0.0,0.0011645086258812564,0.0,0.0,0.0,0.0010669295952394579
3.254137521924001e-05,1.0003510619873262,2.9988142334684866,0.47509114553269205,0.09553716329743658,0.1831794280815302,0.09553716329743658,0.5098570221702632,0.10985635947335087,0.1831794280815302,0.10985635947335087,0.47302131684334653,0.001159488146422516,0.0,0.0,0.0,0.0011045454541824035,0.0,0.0,0.0,0.0011137197219752118
-7.747154487637041e-05,0.9990990461610718,3.0012570514198185,0.48972326388014353,0.0962938477461776,0.1904221740657175,0.0962938477461776,0.4770937904111411,0.11679146576749432,0.1904221740657175,0.11679146576749432,0.5009545982660296,0.0010915733449410377,0.0,0.0,0.0,0.001146454402570898,0.0,0.0,0.0,0.0010832486655016895
0.0017292837915723813,1.0010389581986554,2.9982303686604266,0.49037842919048635,0.07526006278505934,0.20343862986863243,0.07526006278505934,0.46511884490882455,0.07926045338629761,0.20343862986863243,0.07926045338629761,0.4874896084134539,0.0010890855700060017,0.0,0.0,0.0,0.001121025278420924,0.0,0.0,0.0,0.0011079858364280045
