b_0,b_1,b_2,theta_00,theta_01,theta_02,theta_10,theta_11,theta_12,theta_20,theta_21,theta_22,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_02,sigma_sqrd_10,sigma_sqrd_11,sigma_sqrd_12,sigma_sqrd_20,sigma_sqrd_21,sigma_sqrd_22
0.015940777195076604,1.0043717797611424,2.979474449556004,0.5012371702082051,0.08617786296352585,0.1995119027769205,0.08617786296352585,0.471392028094056,0.10097510169856938,0.1995119027769205,0.10097510169856938,0.4806042229957513,0.5934459303699069,0.0,0.0,0.0,1.1473844263153374,0.0,0.0,0.0,5.595976569664105
0.03949078141667714,1.042004823610734,2.8725056894838694,0.5279347087002282,0.08332239469745231,0.18965277798490698,0.08332239469745231,0.48526883617593514,0.07737544464062625,0.18965277798490698,0.07737544464062625,0.50470779630009,0.6073363451293513,0.0,0.0,0.0,1.1534507776380427,0.0,0.0,0.0,5.461902265663667
-0.033334648929991134,1.0535648299348148,3.0242084751322587,0.5029714708713366,0.12284748074939333,0.19298277479308973,0.12284748074939333,0.5040611597530467,0.11997819603772503,0.19298277479308973,0.11997819603772503,0.4472343840592767,0.5890558017924532,0.0,0.0,0.0,1.1265251857840142,0.0,0.0,0.0,5.562889463079891
0.03887515891514496,0.9962293554295867,2.8705814942910033,0.5028951443983334,0.08947292872936216,0.19459646841771522,0.08947292872936216,0.4732986142304096,0.09089772296948717,0.19459646841771522,0.09089772296948717,0.4819624479655779,0.5997910070906882,0.0,0.0,0.0,1.08527212628081,0.0,0.0,0.0,5.441378711334862
0.02549248522997868,0.9681391019847058,2.933884940880535,0.5199832361269988,0.10220085284352917,0.19338688005634674,0.10220085284352917,0.4880399150711167,0.09728284546489047,0.19338688005634674,0.09728284546489047,0.4760838306178943,0.595712803593826,0.0,0.0,0.0,1.114539439610606,0.0,0.0,0.0,5.474088508552384
0.07089712523282228,1.0279930345794361,2.832798717561605,0.5459316630233053,0.08877626812738015,0.20252079729415967,0.08877626812738015,0.47788110370431647,0.0985908112448078,0.20252079729415967,0.0985908112448078,0.4915579190508733,0.6148355404131824,0.0,0.0,0.0,1.0868917657769037,0.0,0.0,0.0,5.3255750594968925
0.025746052724700715,1.0351459708858,3.0111257953074357,0.515006009269669,0.09803196111591886,0.20844702281556515,0.09803196111591886,0.5231988536712608,0.0842652421148607,0.20844702281556515,0.0842652421148607,0.4678942959331317,0.6267983443117077,0.0,0.0,0.0,1.1526294861425908,0.0,0.0,0.0,5.41992567160744
0.07390027645641857,1.008122820093267,2.833429184967701,0.5160996318183144,0.07959050466634196,0.1865374696928531,0.07959050466634196,0.4752490065112419,0.08110471162298588,0.1865374696928531,0.08110471162298588,0.486686584077227,0.5929862160123128,0.0,0.0,0.0,1.095222377765282,0.0,0.0,0.0,5.425055030502749
0.028641259659125853,0.9604266389179381,2.988303505867167,0.5114026844622426,0.09621456546604137,0.19699133172493158,0.09621456546604137,0.506409539856691,0.08692645063311168,0.19699133172493158,0.08692645063311168,0.48673648398816,0.601081619706794,0.0,0.0,0.0,1.1022322950306145,0.0,0.0,0.0,5.6987144658530235
0.0020463269338321043,0.979610790280195,2.9558243336779957,0.4910307620660934,0.09120560824268417,0.18584715035946903,0.09120560824268417,0.4853976892469111,0.08544118093230908,0.18584715035946903,0.08544118093230908,0.49572844350971523,0.581568234591244,0.0,0.0,0.0,1.0934505019814225,0.0,0.0,0.0,5.283980114963378
-0.003088889823397642,1.0196063612826516,3.0835148779719934,0.4868591705174066,0.1044459890261149,0.18977768381389382,0.1044459890261149,0.48328717632250134,0.0879774229117245,0.18977768381389382,0.0879774229117245,0.4677886596383161,0.6221613922619861,0.0,0.0,0.0,1.1394767054725028,0.0,0.0,0.0,5.423110312287876
-0.008026972655221705,0.9688910718769211,2.965956174451271,0.5104675678059263,0.10602554995115035,0.19780004697346698,0.10602554995115035,0.4554073180665941,0.0908875417297392,0.19780004697346698,0.0908875417297392,0.4814921660550138,0.5922602530458596,0.0,0.0,0.0,1.0838434970684483,0.0,0.0,0.0,5.396853303858682
-0.035584205371539376,1.0098764687014408,3.069222615588264,0.4838332734857457,0.08290836335464175,0.17681986636146826,0.08290836335464175,0.4896466230730614,0.08355269651843193,0.17681986636146826,0.08355269651843193,0.4981314848801413,0.5958580866571779,0.0,0.0,0.0,1.131980518194952,0.0,0.0,0.0,5.512655116731101
-0.006364999982938867,0.9952309206993354,3.023808163396861,0.521101135819246,0.10550955793649955,0.19568986387051243,0.10550955793649955,0.47136305998244454,0.09884553687949413,0.19568986387051243,0.09884553687949413,0.48574876162519204,0.609611425527242,0.0,0.0,0.0,1.1149212160351898,0.0,0.0,0.0,5.369739874625111
-0.011172399575910805,1.0226619448454954,2.998458857857193,0.5268091442178132,0.10369679613780464,0.19381438798016076,0.10369679613780464,0.4921538968864446,0.0980368233620359,0.19381438798016076,0.0980368233620359,0.49215582867819085,0.6139498551794332,0.0,0.0,0.0,1.1535282215750906,0.0,0.0,0.0,5.445901722680022
-0.06023340476304598,0.9671098522931129,3.120778658776456,0.5246306877676649,0.08806256835152612,0.18812601197930442,0.08806256835152612,0.48610039585185416,0.08961375778719896,0.18812601197930442,0.08961375778719896,0.46609560131753003,0.6044158668197773,0.0,0.0,0.0,1.1052142561979816,0.0,0.0,0.0,5.635893682937734
-0.01371717593189846,1.0257489784192229,3.091129408871533,0.5243397852610342,0.09808266514638739,0.20101204480483462,0.09808266514638739,0.49688731154790927,0.1003185590951283,0.20101204480483462,0.1003185590951283,0.4904362812678832,0.6107863514261554,0.0,0.0,0.0,1.1327566829945932,0.0,0.0,0.0,5.522579938397476
0.051003479191013605,0.9834335805068307,2.962550763897772,0.5412887550311379,0.10236268208322993,0.2028245588273564,0.10236268208322993,0.4706081129614578,0.08000723324000984,0.2028245588273564,0.08000723324000984,0.46880658080027154,0.6176923787550257,0.0,0.0,0.0,1.1139052200288593,0.0,0.0,0.0,5.522597481283481
-0.037287779910213856,1.0382993759234056,3.004026153861723,0.5081184067324408,0.09322007246352992,0.19964563331583088,0.09322007246352992,0.454442203464661,0.08188118956461812,0.19964563331583088,0.08188118956461812,0.4657172042853817,0.5904747228221087,0.0,0.0,0.0,1.128788958716382,0.0,0.0,0.0,5.3601371095439845
-0.04050784295583787,0.9794021261342707,3.0771793587533396,0.4903838024039369,0.1044780026686457,0.18833659545995,0.1044780026686457,0.5060334361426627,0.08648035181988353,0.18833659545995,0.08648035181988353,0.46389556749914934,0.580476520286685,0.0,0.0,0.0,1.1480326389787656,0.0,0.0,0.0,5.413698350228069
0.03512653246825699,1.0219757103753946,2.9558681835082554,0.48075138279848495,0.07711420944785173,0.18190749860359612,0.07711420944785173,0.4853271377539987,0.0762617841131077,0.18190749860359612,0.0762617841131077,0.45956937471402814,0.6183064082700929,0.0,0.0,0.0,1.1418071819194755,0.0,0.0,0.0,5.513707175228876
