b_0,b_1,theta_00,theta_01,theta_10,theta_11,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_10,sigma_sqrd_11
0.0034243240585838746,0.015117980717244368,0.5043269714461477,0.007163570017218357,0.007163570017218357,0.2797327134846226,1.0220884557978873,-0.0,-0.0,0.9999054811741551
0.009855846507884588,0.008061003783486065,0.5019960401903452,0.0008512686142534811,0.0008512686142534811,0.2994459668276988,1.0197529292297969,-0.0,-0.0,1.0070419621553361
-0.0016082185580117443,-0.01858197243564771,0.5108170402022603,0.0226781653487707,0.0226781653487707,0.3078104281166444,1.0118974906862133,-0.0,-0.0,1.0150154692482523
-0.00865248832668028,0.023257991768362473,0.4944343781163801,-0.00558304585111984,-0.00558304585111984,0.3232109204412922,1.0192133231277085,-0.0,-0.0,1.009218480072277
-0.012108414191473718,-0.028023425768347435,0.5061349567616684,0.007953544647584024,0.007953544647584024,0.2937820336735899,1.0168102100495657,-0.0,-0.0,1.0109990778088755
0.0006613541122937841,0.021248117368450753,0.4890829436396415,-0.017782249328837207,-0.017782249328837207,0.2856441701138368,1.018461584101439,-0.0,-0.0,1.0034913730472832
-0.008603582483622278,0.009609203116535618,0.5011173025296931,0.010958792278208233,0.010958792278208233,0.2903646242685043,1.0185028859946512,-0.0,-0.0,1.019635207119814
0.011129709116279512,-0.017088187702978624,0.500771328098367,0.012184284260952732,0.012184284260952732,0.3112723426535862,1.02001122129154,0.0,0.0,1.005231433994344
-0.010226333063747595,0.02167489825811136,0.49915426967966553,-0.005656148762441131,-0.005656148762441131,0.30045450682139613,1.0125670130653666,0.0,0.0,1.0111353355672887
-0.0075606772391965055,0.005294987531810734,0.4898020292213422,-0.012626014577098263,-0.012626014577098263,0.3172337208374901,1.02267760571467,0.0,0.0,1.0080015561018738
0.0023266429212818406,-0.030386287309519797,0.523559812879722,-0.0008422976158375059,-0.0008422976158375059,0.3265772155447878,1.0145531454826395,0.0,0.0,1.009322889015544
-0.006783546838031569,0.02470431581728775,0.5152127254791722,0.015074389863859004,0.015074389863859004,0.28222592177947187,1.0179875617512144,-0.0,-0.0,1.007325122541595
0.0025711152275197046,0.010465334308596528,0.508262785808383,0.014792695192094828,0.014792695192094828,0.2894685077791818,1.0212249589730993,-0.0,-0.0,1.0209104329858054
-0.018419729248200754,0.0252416924001028,0.49350808371778127,0.0024202011837263114,0.0024202011837263114,0.28918026080310144,1.0169865663538522,0.0,0.0,1.015290436930344
-0.00433222072881994,0.006558222132529778,0.4868413597506051,0.01023745937535614,0.01023745937535614,0.30719100370648234,1.0091405553930002,-0.0,-0.0,1.0135157110110404
-0.00021231058951668645,0.019680669705715963,0.531094901998288,0.017394960172290058,0.017394960172290058,0.2759395199515308,1.0278550970218134,0.0,0.0,1.0133974433190998
0.008852798469555907,0.005950271686024437,0.45756002268128537,0.013084314497661731,0.013084314497661731,0.30705158495985646,1.018021248538833,0.0,0.0,1.006177354460271
0.005928118168338247,-0.016510737029591212,0.5042696674043226,0.008823452793890216,0.008823452793890216,0.31793376998809025,1.0214561693306208,0.0,0.0,1.0143433993488005
-0.0034676111180580015,-0.011373347154593854,0.5184287306051876,-0.010891590959443597,-0.010891590959443597,0.28950827087569686,1.019823974794051,0.0,0.0,1.013644970924673
-0.004951032768596002,0.007682182664240623,0.5051048704491928,0.0049759529721786315,0.0049759529721786315,0.3105659349242071,1.0204484267085108,0.0,0.0,1.0002556292218607
-0.009926742469141108,-0.008968168050959709,0.49634229432514854,0.001832226404646681,0.001832226404646681,0.28424689394524993,1.024416019354157,0.0,0.0,1.005326587410055
0.006028273777148104,0.01168592602101206,0.49328086503762014,-0.008147918639597867,-0.008147918639597867,0.30319191295870307,1.019420699382437,0.0,0.0,1.0150938853278626
-0.006007178381345698,-0.011054357534538779,0.497265833177511,0.0035165909285900018,0.0035165909285900018,0.2855674292538041,1.0136335936066558,-0.0,-0.0,1.0065439258080897
-0.0027018397454727787,0.012710691475202854,0.5042323308026277,0.001853861648699153,0.001853861648699153,0.3247564629201897,1.0158220717101363,-0.0,-0.0,1.0105338553151446
-0.010498670055150278,0.015166991049654462,0.5141058058505972,-0.013977042361636155,-0.013977042361636155,0.2850492071212829,1.0164408425105913,-0.0,-0.0,0.9981672649800767
0.01182585062915833,-0.009821604608424307,0.5250636417814403,-0.004329893103996703,-0.004329893103996703,0.28710320034203024,1.0177957091654957,-0.0,-0.0,1.018966338230761
-0.005630225862190384,0.01713077933298513,0.5011039178950848,-0.008233241522174788,-0.008233241522174788,0.31971025615164994,1.017409142022628,-0.0,-0.0,1.0113774474572257
-0.011874571428371915,-0.0017535236201026328,0.5088452349526765,-0.015937942744394494,-0.015937942744394494,0.29936238617744404,1.0169687063471144,-0.0,-0.0,1.017185282036276
-0.009796754500519934,-0.010502753964876061,0.4900036427064248,0.010261238049381161,0.010261238049381161,0.308551548820728,1.0084916062178653,0.0,0.0,1.019039494211933
0.004245555587779169,0.011316119606266065,0.501782079108478,0.003282745386776402,0.003282745386776402,0.3198597978910476,1.0092302196240746,0.0,0.0,1.0129870213132262
0.0031344676904416923,0.008914401247228454,0.49430973232791636,-0.012457600386938439,-0.012457600386938439,0.28101502419762847,1.0107350259806962,0.0,0.0,1.0051302397826363
0.0035139555207153563,-0.015171609836878578,0.5164163140033885,-0.016546252084089094,-0.016546252084089094,0.2898172689548031,1.019764106575909,-0.0,-0.0,1.0079310276660391
-0.01666850683921131,0.006971142803286435,0.50123416417827,-0.002185423874617831,-0.002185423874617831,0.29045400442243013,1.0226510882203041,0.0,0.0,1.0043270359146448
0.011973206135017908,0.005566576448288302,0.5227285741552162,-0.005676801855630397,-0.005676801855630397,0.3094334067252395,1.0249269903909992,0.0,0.0,1.0143306149292444
-0.0003768837669281288,0.03599410773181175,0.5186559908304951,0.014248988859644388,0.014248988859644388,0.30183953706596856,1.0130341647445789,-0.0,-0.0,1.0128785400063907
0.005544336134635389,-0.00034068942309430783,0.5055742653590326,-0.016444688299603903,-0.016444688299603903,0.31782467491307664,1.0172554144039225,-0.0,-0.0,1.0114951038203082
0.013918102091114373,-0.015016520130902582,0.5198817296288137,-0.009620984324915966,-0.009620984324915966,0.31376556180666604,1.023314209336004,0.0,0.0,1.0126225419576498
-0.0006916345024727958,-0.009282089031441943,0.4897035764837088,-0.011188323427760235,-0.011188323427760235,0.28412644663170084,1.0227067709656474,0.0,0.0,1.0194685944508415
0.0031574037238102128,0.031841566801836016,0.48282940174433786,0.0015450434576277745,0.0015450434576277745,0.2919220283893779,1.0166580446844886,-0.0,-0.0,1.0165257424669252
-0.004927592077226347,0.000643211189004361,0.508633320512612,0.009868630029937018,0.009868630029937018,0.2954489039145964,1.0215147736171615,0.0,0.0,1.011451737034996
0.0077701142355963235,-0.010015101359949636,0.5062505502829595,0.019497193834856028,0.019497193834856028,0.30524503591613533,1.0182110399462594,0.0,0.0,1.0204832294612323
0.0202607150029031,-0.005869857190759554,0.5148335914134381,-0.010907496922855187,-0.010907496922855187,0.3122574205796268,1.0266640173351862,-0.0,-0.0,1.0113101642230262
-0.020955669583192744,0.015783859866842453,0.48629318754581735,-0.001807344860830494,-0.001807344860830494,0.3037642718766926,1.013062467605833,-0.0,-0.0,1.0088344865325316
-0.005640174538618985,-0.005265354580389285,0.5127916465911615,-0.008981939121030942,-0.008981939121030942,0.3060347752300563,1.0096047052342219,0.0,0.0,1.014810606012469
-0.006452491776034956,-0.00768564623380318,0.524111830390538,0.020461771815674008,0.020461771815674008,0.30049031703275475,1.0191025507485132,0.0,0.0,1.0119887365490219
0.010781412245663894,-0.00018593297593064533,0.5118609657363568,0.005049075422234628,0.005049075422234628,0.29408061041093136,1.0155374382126439,0.0,0.0,1.0130678335841017
-0.007860816085050579,-0.00040257054167689403,0.5042176582143792,0.012679820727154269,0.012679820727154269,0.3046528480313531,1.0203045641946964,-0.0,-0.0,1.0142509889691522
0.0026720153928278525,0.000902922053048693,0.5109990786621146,-0.0045579409130858135,-0.0045579409130858135,0.3006819837282211,1.0185822754869038,0.0,0.0,1.0131421145171424
0.0043515087150616015,0.019340608429246668,0.49867236489533245,-0.03140854657865888,-0.03140854657865888,0.2924556809293629,1.0179924972070065,0.0,0.0,1.012129370793575
-0.011360133347159936,-0.008689563009807553,0.4925961786243189,-0.012863871864171726,-0.012863871864171726,0.28541547011968904,1.0183900737333602,0.0,0.0,1.002406863090116
