b_0,b_1,theta_00,theta_01,theta_10,theta_11,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_10,sigma_sqrd_11
0.10701979997607178,0.5105105966249359,0.4841596039852568,0.010176194183710928,0.010176194183710928,0.3181615755372945,0.8741732304927551,-0.0,-0.0,0.8755480025915852
0.3498673231294896,1.1308477893408835,0.4927448129291039,0.009194557225766335,0.009194557225766335,0.2777904914761742,0.8699202781316836,-0.0,-0.0,0.8864962774135395
-0.1720608207687081,-0.7429590957133253,0.47890136734051475,0.026638694246638277,0.026638694246638277,0.31878782858225463,0.8632613947206104,-0.0,-0.0,0.8855146486666076
0.05373013996349577,0.3912683577622503,0.46126014841018675,-0.0008520744352689049,-0.0008520744352689049,0.33308916178067066,0.8704522723245457,-0.0,-0.0,0.8829223088656467
-0.6032580099246065,-0.9106223146333021,0.4366518489934725,0.0048072812140693985,0.0048072812140693985,0.26473960010211023,0.8642491593758468,-0.0,-0.0,0.8939182886232793
-0.37394520362025263,0.48017530685057935,0.48793494340801435,-0.013109497464304565,-0.013109497464304565,0.308056082283235,0.8728788857489225,-0.0,-0.0,0.8893979199444385
-0.16120898321927637,0.9366663142373237,0.44367093873252667,0.007969221659912946,0.007969221659912946,0.29346941791211156,0.8645593956235229,-0.0,-0.0,0.8921821719552837
0.5531569997943123,-0.8051285808159979,0.45036270293204766,0.010470705770300855,0.010470705770300855,0.28679017433344106,0.8668089300516568,0.0,0.0,0.8910037015665844
-0.3555205143246401,0.9912665197945987,0.4577180835378245,0.009141680892225251,0.009141680892225251,0.2747074268148583,0.855042398922678,-0.0,-0.0,0.8906695642009858
-0.12266500574859203,0.054640805383453894,0.483470669519277,0.000395338407043851,0.000395338407043851,0.3018614123206446,0.8666183947396893,0.0,0.0,0.8899090505142836
-0.0670621299693615,-0.600518088975649,0.4546540301924521,-0.010159664419578706,-0.010159664419578706,0.3342671835582141,0.8599666672344128,-0.0,-0.0,0.8765598686451402
-0.4131781390561395,1.0044611605330638,0.48299211817960686,0.023410690514860447,0.023410690514860447,0.2775103764444069,0.8668206950135268,-0.0,-0.0,0.8894076456707782
0.42582229262585813,0.6423240009832949,0.4758773614188484,-0.0004572447244453715,-0.0004572447244453715,0.2889398324379744,0.8749499915098933,-0.0,-0.0,0.8962540285896349
-0.8757132281932458,1.1330944860033478,0.44726969916346954,-0.004554875475768571,-0.004554875475768571,0.29598592150782543,0.8659684887292188,0.0,0.0,0.8949740630832322
-0.3292947152778505,-0.07770301551046563,0.46267332605449596,-0.002616470767776405,-0.002616470767776405,0.26900393825435215,0.8570085576804759,-0.0,-0.0,0.8889927876560917
0.36065704625095585,0.20766969148625627,0.464166846107147,0.003081657801632242,0.003081657801632242,0.284110257831026,0.8716545238410967,-0.0,-0.0,0.8956255127868828
0.34602066444288915,0.3111103275527523,0.4777679504974795,0.03246567657907847,0.03246567657907847,0.3089188633819739,0.8788944378962622,0.0,0.0,0.8765101844828068
0.09961263161161324,-0.7924133484677327,0.4761078916708856,-0.005382262479726452,-0.005382262479726452,0.295462815027088,0.8700904736663493,0.0,0.0,0.8842543047545031
-0.3603580069178869,-0.029086279949216337,0.5169695588149212,0.005932657468929511,0.005932657468929511,0.2930382966787151,0.8665448804483205,0.0,0.0,0.8951267098897822
0.18780075622121253,0.3099652803593015,0.48991219485975185,-0.011519210801509482,-0.011519210801509482,0.29679916429328246,0.8704777536010051,-0.0,-0.0,0.8749566312584323
-0.47002102009478136,-0.7060547557106933,0.47347695728952693,0.003973132231064632,0.003973132231064632,0.28667645147586807,0.8674995626216214,-0.0,-0.0,0.8794362247828226
0.13094250552080702,0.35940656505017543,0.5110158344563193,0.006482506951234837,0.006482506951234837,0.2800015781434869,0.8717074017507929,0.0,0.0,0.885096577974458
0.20714261165816614,-0.46856335909714847,0.48159176469358644,-0.005040730894874531,-0.005040730894874531,0.29016748739160464,0.8701501415222156,-0.0,-0.0,0.8894835597522098
-0.23129398228808917,0.10858483354186399,0.4971811067671037,0.0025927288171456297,0.0025927288171456297,0.29367491607005036,0.8663304692202716,-0.0,-0.0,0.882032136568243
-0.35337130311267506,0.7879756672465352,0.5044549943853378,0.011163172145557716,0.011163172145557716,0.2881909876075863,0.865689970839078,0.0,0.0,0.8802594991242318
0.43731349434445316,-0.5730632732862041,0.5044370413498508,-0.014483564843825333,-0.014483564843825333,0.29604744928478693,0.872514533300522,-0.0,-0.0,0.890584116801935
-0.29102849852273355,0.5113946742705506,0.46103821420647345,-0.0018389359833193351,-0.0018389359833193351,0.3082204823046533,0.8646865439749668,-0.0,-0.0,0.8909358112079635
-0.5701414740232984,0.06488457770311847,0.4651209138328853,-0.01387472678760325,-0.01387472678760325,0.28549533480965866,0.8703688039638467,-0.0,-0.0,0.8969546013613892
-0.3932105934521987,-0.14250773795719743,0.4908400915535746,0.003398130876607228,0.003398130876607228,0.30838752930272867,0.8635584512922346,0.0,0.0,0.8946576698800603
-0.009172459726957783,-0.18214570280393313,0.4824337051695929,0.006724968682846212,0.006724968682846212,0.31293447545242964,0.8645203528880206,-0.0,-0.0,0.884137334916494
-0.08223451804450735,0.12043573611799707,0.4678911484198817,-0.015840442728784432,-0.015840442728784432,0.2877416969830071,0.8565880839159957,0.0,0.0,0.8847839024542261
-0.18854695538983948,-0.03934523241126366,0.49659022118518137,-0.01687907230184605,-0.01687907230184605,0.27237122632731336,0.8608918514589141,0.0,0.0,0.8885710943095254
-0.4924979004135513,0.01212146865993351,0.49771493658581456,0.02886073569703465,0.02886073569703465,0.2705967770869896,0.8677739124603675,0.0,0.0,0.8813300189226768
0.4200161843002647,-0.22538961513059563,0.48572642322212556,-0.0003685890529950815,-0.0003685890529950815,0.29437287827654857,0.8716765619616302,0.0,0.0,0.8813970888217578
0.5066871666961603,1.1145065794164575,0.5099439207341655,0.0018898832552879693,0.0018898832552879693,0.30426126881694476,0.8590110291672763,-0.0,-0.0,0.8879380646444017
0.11771493182674186,0.008863824414457613,0.5031403065019737,-0.005686265392208992,-0.005686265392208992,0.3280917012428698,0.8657453900433243,0.0,0.0,0.888805252201004
0.12319732617487812,-0.6983662718675853,0.48791340432338975,-0.0047310749978735755,-0.0047310749978735755,0.28937087073403867,0.8731808522335763,0.0,0.0,0.887647460912991
0.14328058616828687,-0.6752186364044327,0.49327796044719685,-0.020627787459547516,-0.020627787459547516,0.2695653611593361,0.8701706787609816,-0.0,-0.0,0.8996825153349302
-0.11950056217230237,1.0396027330760924,0.4681448302527548,-0.004153546703087367,-0.004153546703087367,0.2921335961948975,0.8697576977021639,-0.0,-0.0,0.8981712988072613
-0.1352220749203274,0.34870787305785494,0.48719150125995453,0.00042363012214589126,0.00042363012214589126,0.2848780620429961,0.8691440113229582,-0.0,-0.0,0.8970957453391801
0.442290588862774,-0.040339947830249544,0.4574135753830288,0.006825690808840896,0.006825690808840896,0.30994363454718193,0.8728933306632253,0.0,0.0,0.8981301102841507
0.8597184469574396,-0.8161974000676027,0.4796946882145428,0.011340200590571073,0.011340200590571073,0.31252700455393345,0.8783348452116279,0.0,0.0,0.8927158736790313
-0.8405937977821643,0.858443270010399,0.47524066143111215,-0.01996336073648431,-0.01996336073648431,0.2930881185471338,0.8620106689230345,-0.0,-0.0,0.8875163357203107
-0.5339494357008425,-0.015674958313415463,0.48982345742906735,-0.0041038284836452735,-0.0041038284836452735,0.28462556648295595,0.864731966745747,0.0,0.0,0.8872564711558629
-0.3669361789925829,-0.30123441128058553,0.47436191300349057,0.008870932753960496,0.008870932753960496,0.2865913270593468,0.8655799376818591,-0.0,-0.0,0.885302099465236
0.5434753266716714,0.03526841098472838,0.4844918141705027,0.004551312481257148,0.004551312481257148,0.29694672010582623,0.8606812035769333,0.0,0.0,0.889109894667051
-0.6608840859423256,0.4283196501208809,0.47637634846535254,0.022241733222483434,0.022241733222483434,0.27970673322359996,0.8717926029865207,-0.0,-0.0,0.886371866526619
0.29729758625605707,0.059584219622492766,0.4983246525640489,-0.012775283257050313,-0.012775283257050313,0.268815451173969,0.8624461511804363,0.0,0.0,0.891375137797528
-0.087160625073533,0.33456096085101555,0.45948981706915837,-0.01287864760112039,-0.01287864760112039,0.2989991247404678,0.8740020512915864,0.0,0.0,0.8937476284966825
-0.4928797091473523,-0.20823324482947694,0.4899347692825403,-0.014415788030071743,-0.014415788030071743,0.28086992978668734,0.8700813322414972,0.0,0.0,0.8802775715369232
-0.43818576924496133,-0.5427700993650907,0.4774673259752251,0.001529510992929627,0.001529510992929627,0.28204850188362707,0.8617466206970466,0.0,0.0,0.8911752682489322
0.3350281550251556,0.9381353405856798,0.4537089800297959,0.007884779424868208,0.007884779424868208,0.26715699869725856,0.8607950229766971,-0.0,-0.0,0.8828865404966183
0.15025048710706881,0.1456122790425155,0.48512400972150777,0.02147305529709597,0.02147305529709597,0.28775686185557403,0.8684744098474033,-0.0,-0.0,0.8758182947524944
0.4214718818668981,-0.25759360697827716,0.49100289705121797,0.04347462678835776,0.04347462678835776,0.30220333516635733,0.8677363958552525,-0.0,-0.0,0.8777304396060752
1.0561898843786548,0.7145776434196198,0.42283832708363916,-0.018467424286949512,-0.018467424286949512,0.31017277220558626,0.8655623170317793,-0.0,-0.0,0.8885333047535466
