b_0,b_1,theta_00,theta_01,theta_10,theta_11,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_10,sigma_sqrd_11
0.9969949664659247,3.031347042743064,0.5050190187776078,0.10475070502061837,0.10475070502061837,0.27987552058891596,1.0223370920962271,0.0,0.0,3.9992858554081985
1.0069001606097638,3.0142243474243293,0.5023018186865637,0.10007408186323356,0.10007408186323356,0.29951732846762674,1.0198810726793088,-0.0,-0.0,4.027822060759095
1.0061601462239897,2.960786961137225,0.5125611700766957,0.11756625244869205,0.11756625244869205,0.30869754939682453,1.0121921273662404,-0.0,-0.0,4.059682337758614
0.9808837006231003,3.052721947498379,0.4941029271503108,0.09507994390670035,0.09507994390670035,0.3229395358542136,1.0194531324249847,0.0,0.0,4.036520794043502
0.9991093634203708,2.944139599608763,0.5069403645389157,0.10573613809088483,0.10573613809088483,0.2943997443274498,1.0171120258555457,0.0,0.0,4.043587949491661
0.9916442681390072,3.045442807432869,0.4875541893845879,0.084631101525032,0.084631101525032,0.2843139342729071,1.0187370549216197,0.0,0.0,4.013561883001665
0.9865030289682135,3.0238632389537328,0.5020989225633745,0.1076129303535486,0.1076129303535486,0.2910083622175294,1.0186519095864455,-0.0,-0.0,4.0782333430732765
1.0191774095976671,2.9596663814616004,0.5019773801429521,0.10901669562073699,0.10901669562073699,0.3117682753174005,1.0203365893962115,0.0,0.0,4.020517512368134
0.9796607294057614,3.050115713336234,0.4983886151917023,0.09491840255416881,0.09491840255416881,0.3000585786821321,1.0129138831301068,0.0,0.0,4.044098515306332
0.9895751105886399,3.0140660307698193,0.4890351060590588,0.08925539670843521,0.08925539670843521,0.31633471682297265,1.0229509225116409,0.0,0.0,4.03170154064213
1.0154225374633747,2.934044778646785,0.5237124908352995,0.10063897935654106,0.10063897935654106,0.3268148886338441,1.0148147714585627,0.0,0.0,4.036980394559462
0.9821207015314422,3.05529405178504,0.5165411481154595,0.11150669493945492,0.11150669493945492,0.2830812631087403,1.0181886690064212,0.0,0.0,4.029043819693648
0.9984474554714209,3.0211542131737055,0.5094339626115096,0.11101333181607106,0.11101333181607106,0.28997229236964106,1.021530263248723,0.0,0.0,4.083264555596841
0.9693566087698257,3.0606734778757003,0.493901777094044,0.10058717834530867,0.10058717834530867,0.28931009846956707,1.0172139168732988,0.0,0.0,4.06090212669124
0.9927998283665567,3.0155533429647394,0.4873143882889572,0.10645414225669683,0.10645414225669683,0.3079380091403382,1.0093354198653068,0.0,0.0,4.053779618943534
0.9914094642739221,3.0423231593182223,0.532607441334872,0.1140402208477311,0.1140402208477311,0.2768301090417225,1.0280803505047809,0.0,0.0,4.053370597075457
1.0064748460805502,3.009855409703034,0.4573430263043992,0.10669695068658672,0.10669695068658672,0.30708797743397714,1.018298542754504,0.0,0.0,4.024428768777232
1.0135254242730605,2.9624712851350203,0.5051307632134698,0.10670375228615497,0.10670375228615497,0.31846056050894933,1.0217417287157227,0.0,0.0,4.057090399376412
1.0012039000924873,2.97673439435747,0.516797727182895,0.09172592906485169,0.09172592906485169,0.2888841760356294,1.0202057066774162,0.0,0.0,4.054099804184494
0.9915424625813749,3.0181560417855287,0.5057319196961405,0.10365235620771757,0.10365235620771757,0.31106875064328116,1.0207964888092154,0.0,0.0,4.0006756383084205
0.9930352202423645,2.9843022820902756,0.49664027277893585,0.10024785296130717,0.10024785296130717,0.28427934763563045,1.0248617765945331,0.0,0.0,4.020844908296771
1.0014330644502882,3.022725032082312,0.49315464058768926,0.09274031308793121,0.09274031308793121,0.30275123636312523,1.0197002312295071,0.0,0.0,4.060121553322789
0.9985956820208047,2.978224247609305,0.49769061152990746,0.10164601603100062,0.10164601603100062,0.28573170646363116,1.0137580985629864,-0.0,-0.0,4.025915468877128
0.9917895391816097,3.0281195232242304,0.5046128802272907,0.10147898544540893,0.10147898544540893,0.32499579514610605,1.0161426862013172,0.0,0.0,4.041759202759405
