b_0,b_1,theta_00,theta_01,theta_10,theta_11,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_10,sigma_sqrd_11
-0.008676052210366204,-0.076054094850986,0.4780436094396003,0.00680300927493458,0.00680300927493458,0.3058748099703242,1.01006052908844,-0.0,-0.0,0.9991802069177684
-0.014077650263466045,0.011031832515998692,0.5111917891289922,0.003246051839240642,0.003246051839240642,0.3007748181395821,1.0083099086101146,-0.0,-0.0,1.0041889480663169
0.035144304919265686,0.014573688336551253,0.48977339599387215,-0.005138603038491705,-0.005138603038491705,0.31963674479911536,1.0081961365437222,-0.0,-0.0,1.0039999853185555
-0.009096210364604214,-0.022326293897100655,0.5207233427548016,-0.007008829387834982,-0.007008829387834982,0.28164275225464686,1.0102429887183688,0.0,0.0,1.0022045735076488
0.0009790218030681945,0.047837040684367275,0.4616070036555238,-0.007905871584303968,-0.007905871584303968,0.32338334820863635,1.0099249541431239,0.0,0.0,1.0123009927093938
-0.005770225047834368,-0.002453911524853805,0.5085969107871335,-0.008991729764326464,-0.008991729764326464,0.2873462478190138,1.017345398925319,-0.0,-0.0,1.0071665298920405
0.0062620803253632985,0.002584292872390521,0.4865483564978596,-0.00339485684868373,-0.00339485684868373,0.2964844277279416,1.0080141263334546,0.0,0.0,1.0099001890958308
0.003018151449790001,0.09431965335351844,0.4957568810829286,-0.0015602294026964354,-0.0015602294026964354,0.300455261721453,1.009736533098091,-0.0,-0.0,1.0029511179220947
-0.011791298246988054,-0.001318849779661912,0.49937665098466133,0.00040759069213583,0.00040759069213583,0.29266257200538226,1.0022276824869334,-0.0,-0.0,1.0076721902866221
0.01178935561137452,0.014087206450636797,0.5054552725612783,-0.007105053847202888,-0.007105053847202888,0.3098663734694812,1.0049236827568744,0.0,0.0,1.0044751335143687
-0.04088125878222778,-0.015651655873467417,0.48878933576110506,-0.0019037869594838224,-0.0019037869594838224,0.29267329900112254,1.0053621880559886,-0.0,-0.0,1.0034429650426222
0.07410133999326411,-0.09199113980212177,0.49679258049810526,0.0032693590243993145,0.0032693590243993145,0.2972330764226031,1.0090975390575225,-0.0,-0.0,1.0050391389858413
-0.006263103978192126,0.0171292529599029,0.4851991324091023,-0.002231050744434502,-0.002231050744434502,0.292926764795596,1.0140048192076725,-0.0,-0.0,1.0014726477644451
